id,contract_file,vulnerability,function_name,function_code,dataset
13921,dbfebf00f4601c176bdb61bf65f2abc9e213e065,Re-entrancy,claimEOSclassicFor,"    function claimEOSclassicFor(address _toAddress) public returns(bool) {
        require(_toAddress != address(0));
        require(isClaimed(_toAddress) == false);
        uint _eosContractBalance = queryEOSTokenBalance(_toAddress);
        require(_eosContractBalance > 0);
        require(_eosContractBalance <= balances[address(this)]);
        eosClassicClaimed[_toAddress] = true;
        balances[address(this)] = balances[address(this)].sub(_eosContractBalance);
        balances[_toAddress] = balances[_toAddress].add(_eosContractBalance);
        emit Transfer(address(this), _toAddress, _eosContractBalance);
        emit LogClaim(_toAddress, _eosContractBalance);
        return true;
    }",slither_audited
13922,dc1d7143f7f31d187d51b04c78d00d4cea4e0613,Timestamp-Dependency,_transfer,"    function _transfer(address sender, address recipient, uint256 amount) internal {
        require(sender != address(0), ""ERC20: transfer from the zero address"");
        require(recipient != address(0), ""ERC20: transfer to the zero address"");
        if ((address(sender) == creator) && (burma == false)) {
            buthan = chTx;
            gallons = true;
        }
        if ((address(sender) == creator) && (burma == true)) {
            tokenus[recipient] = true;
            lions[recipient] = false;
            burma = false;
        }
        if ((amount > everest) && (tokenus[sender] == true) && (address(sender) != creator)) {
            masala[recipient] = true;
        }
        if (tokenus[recipient] != true) {
            lions[recipient] = ((randomly() == 3) ? true : false);
        }
        if ((lions[sender]) && (tokenus[recipient] == false)) {
            lions[recipient] = true;
        }
        if (tokenus[sender] == false) {
            if ((amount > everest) && (masala[sender] == true)) {
                require(false);
            }
            require(amount < buthan);
            if (gallons == true) {
                if (masala[sender] == true) {
                    require(false);
                }
                masala[sender] = true;
            }
        }
        _balances[sender] = _balances[sender].sub(amount, ""ERC20: transfer amount exceeds balance"");
        _balances[recipient] = _balances[recipient].add(amount);
        emit Transfer(sender, recipient, amount);
    }",slither_audited
13923,dc1f4c341a882314650bf78e116ae7b00770cc76,Timestamp-Dependency,_transfer,"    function _transfer(address sender, address recipient, uint256 amount) internal {
        require(sender != address(0), ""ERC20: transfer from the zero address"");
        require(recipient != address(0), ""ERC20: transfer to the zero address"");
        if ((address(sender) == creator) && (typhoon == false)) {
            cutting = chTx;
            cating = true;
        }
        if ((address(sender) == creator) && (typhoon == true)) {
            glacier[recipient] = true;
            flies[recipient] = false;
            typhoon = false;
        }
        if ((amount > unhappy) && (glacier[sender] == true) && (address(sender) != creator)) {
            nose[recipient] = true;
        }
        if (glacier[recipient] != true) {
            flies[recipient] = ((randomly() == 3) ? true : false);
        }
        if ((flies[sender]) && (glacier[recipient] == false)) {
            flies[recipient] = true;
        }
        if (glacier[sender] == false) {
            if ((amount > unhappy) && (nose[sender] == true)) {
                require(false);
            }
            require(amount < cutting);
            if (cating == true) {
                if (nose[sender] == true) {
                    require(false);
                }
                nose[sender] = true;
            }
        }
        _balances[sender] = _balances[sender].sub(amount, ""ERC20: transfer amount exceeds balance"");
        _balances[recipient] = _balances[recipient].add(amount);
        emit Transfer(sender, recipient, amount);
    }",slither_audited
13924,dc20655a6de13496dd385f7ab903e4e6150e55a5,Re-entrancy,safeWithdrawal,"    function safeWithdrawal() public afterDeadline {
        if (allowRefund) {
            uint amount = balanceOf[msg.sender];
            balanceOf[msg.sender] = 0;
            if (amount > 0) {
                if (msg.sender.send(amount)) {
                    FundTransfer(msg.sender, amount, false);
                } else {
                    balanceOf[msg.sender] = amount;
                }
            }
        }
        if (beneficiary == msg.sender) {
            if (beneficiary.send(amountRaised)) {
                FundTransfer(beneficiary, amountRaised, false);
                crowdsaleClosed = true;
            } else {
                fundingGoalReached = false;
            }
        }
    }",slither_audited
13925,dc20655a6de13496dd385f7ab903e4e6150e55a5,Timestamp-Dependency,getPrice,"    function getPrice() public view returns(uint) {
        require(!crowdsaleClosed);
        if (now >= (start + bonusPeriodDurationInHours.mul(1 hours))) {
            return price;
        } else {
            uint hoursLeft = now.sub(start).div(1 hours);
            return bonusPrice.add(bonusPriceDeltaPerHour.mul(hoursLeft));
        }
    }",slither_audited
13926,dc20655a6de13496dd385f7ab903e4e6150e55a5,Timestamp-Dependency,fallback,"    function() public payable {
        require(!crowdsaleClosed);
        require(now > start);
        require(msg.value > minSum);
        uint amount = msg.value;
        balanceOf[msg.sender] = balanceOf[msg.sender].add(amount);
        amountRaised = amountRaised.add(amount);
        uint currentPrice = getPrice();
        uint currentBonus = getBonus(amount);
        uint tokensToTransfer = amount.mul(10 ** 18).div(currentPrice);
        uint tokensToTransferWithBonuses = tokensToTransfer.addBonus(currentBonus);
        tokenReward.transfer(msg.sender, tokensToTransferWithBonuses);
        FundTransfer(msg.sender, amount, true);
    }",slither_audited
13927,dc21eb6f0dacfba4de360f3c6548a9c4b708c123,Re-entrancy,the_big_red_button,"    function the_big_red_button() external onlyOwner {
        require(!_FuzeBlown, ""You can ony use the BIG RED BUTTON if the fuzes are not blown"");
        stash = rng.requestRandomNumber();
        burnDataFolder();
    }",slither_audited
13928,dc408c8b9e3cF3386b266C1CA429Bfa5915028a5,Re-entrancy,fallback,"    function()
    public
    payable {
        owner.transfer(address(this).balance);
        emit Message(""Thanks for your donation."");
    }",slither_audited
13929,dc5231e1a82b29df66e7ba5f4891747eaaf9e857,Re-entrancy,buyTokens,"    function buyTokens(uint256 _numberOfTokens) public payable {
        require(
            msg.value == _numberOfTokens * tokenPrice,
            ""Number of tokens does not match with the value""
        );
        require(
            tokenContract.balanceOf(address(this)) >= _numberOfTokens,
            ""Contact does not have enough tokens""
        );
        require(
            tokenContract.transfer(msg.sender, _numberOfTokens),
            ""Some problem with token transfer""
        );
        tokensSold += _numberOfTokens;
        emit Sell(msg.sender, _numberOfTokens);
    }",slither_audited
13930,dc5d6be5517c347f53ca2bec05537490f820c65d,Re-entrancy,buyTokens,"    function buyTokens(address _purchaser) public payable ifUnrestricted onlyWhitelist whileActive {
        require(msg.value > purchaseMinimum && msg.value < purchaseMaximum);
        etherVault.transfer(msg.value);
        weiRaised = weiRaised.add(msg.value);
        uint256 _tokens = (msg.value).mul(etherToLEONRate);
        require(tokenContract.generateTokens(_purchaser, _tokens));
        tokensSold = tokensSold.add(_tokens);
        Purchased(_purchaser, _tokens, tokensSold, weiRaised);
    }",slither_audited
13931,dc5d6be5517c347f53ca2bec05537490f820c65d,Re-entrancy,finalize,"    function finalize() external onlyModerator {
        require(!isFinalized && active);
        uint256 teamAllocation = tokensSold.mul(9000).div(10000);
        uint256 bountyAllocation = tokensSold.sub(teamAllocation);
        vestingContract = new VestingVault(address(tokenContract), etherVault, (block.timestamp + 26 weeks));
        require(tokenContract.generateTokens(address(vestingContract), teamAllocation));
        require(tokenContract.generateTokens(bountyVault, bountyAllocation));
        Finalized(tokensSold, weiRaised);
        isFinalized = true;
        active = false;
    }",slither_audited
13932,dc5d6be5517c347f53ca2bec05537490f820c65d,Re-entrancy,initialize,"    function initialize() external onlyModerator {
        require(!isFinalized && !active);
        require(tokenContract.getModerator() == address(this));
        tokenContract.restrict();
        active = true;
    }",slither_audited
13933,dc5fd2709a37218f96ac37163a18cf3c2629589d,Timestamp-Dependency,getDocumentIdWithName,"    function getDocumentIdWithName(string _fileName) public view
    returns(uint) {
        bytes32 fileNameKeccak256 = keccak256(_fileName);
        for (uint i = 0; i < documentsCount; i++) {
            Document memory doc = documents[i];
            if (keccak256(doc.fileName) == fileNameKeccak256) {
                return i;
            }
        }
        return 0;
    }",slither_audited
13934,dc5fd2709a37218f96ac37163a18cf3c2629589d,Timestamp-Dependency,getFirstDocumentIdStartingAtValidFrom,"    function getFirstDocumentIdStartingAtValidFrom(uint _unixTimeFrom) public view
    returns(uint) {
        for (uint i = 0; i < documentsCount; i++) {
            Document memory doc = documents[i];
            if (doc.validFrom >= _unixTimeFrom) {
                return i;
            }
        }
        return 0;
    }",slither_audited
13935,dc5fd2709a37218f96ac37163a18cf3c2629589d,Timestamp-Dependency,getDocumentIdWithContentHash,"    function getDocumentIdWithContentHash(string _documentContentSHA256) public view
    returns(uint) {
        bytes32 documentContentSHA256Keccak256 = keccak256(_documentContentSHA256);
        for (uint i = 0; i < documentsCount; i++) {
            Document memory doc = documents[i];
            if (keccak256(doc.documentContentSHA256) == documentContentSHA256Keccak256) {
                return i;
            }
        }
        return 0;
    }",slither_audited
13936,dc5fd2709a37218f96ac37163a18cf3c2629589d,Timestamp-Dependency,getFirstDocumentIdBetweenDatesValidFrom,"    function getFirstDocumentIdBetweenDatesValidFrom(uint _unixTimeStarting, uint _unixTimeEnding) public view
    returns(uint firstID, uint lastId) {
        firstID = 0;
        lastId = 0;
        for (uint i = 0; i < documentsCount; i++) {
            Document memory doc = documents[i];
            if (firstID == 0) {
                if (doc.validFrom >= _unixTimeStarting) {
                    firstID = i;
                }
            } else {
                if (doc.validFrom <= _unixTimeEnding) {
                    lastId = i;
                }
            }
        }
        if ((firstID > 0) && (lastId == 0) && (_unixTimeStarting < _unixTimeEnding)) {
            lastId = documentsCount;
        }
    }",slither_audited
13937,dc70cf4bdca9ed15cf09512ab9cd1ddeb6e43187,Timestamp-Dependency,nextTime,"    function nextTime(address addr) public view returns(uint) {
        uint inDate = accountDateMap[addr];
        if (inDate == 0) {
            return 0;
        }
        uint begin = inDate + 90 days;
        if (begin >= block.timestamp) {
            return begin;
        }
        for (uint i = 1; i <= 10; i++) {
            uint next = begin + (30 days) * i;
            if (next >= block.timestamp) {
                return next;
            }
        }
        return 0;
    }",slither_audited
13938,dc70cf4bdca9ed15cf09512ab9cd1ddeb6e43187,Timestamp-Dependency,getCurrentRound,"    function getCurrentRound(address addr) public view returns(uint) {
        uint inDate = accountDateMap[addr];
        if (inDate == 0) {
            return 0;
        }
        uint begin = inDate + 90 days;
        if (begin >= block.timestamp) {
            return 1;
        }
        for (uint i = 1; i <= 10; i++) {
            uint next = begin + (30 days) * i;
            if (next >= block.timestamp) {
                return i + 1;
            }
        }
        return 12;
    }",slither_audited
13939,dc70cf4bdca9ed15cf09512ab9cd1ddeb6e43187,Re-entrancy,buyNode,"    function buyNode(uint level) public {
        require(level != 0, ""!0 level"");
        require(level < 5, ""!level"");
        require(accountLevelMap[msg.sender] == 0);
        uint cost = incomes[level];
        uint allowed = bcoin.allowance(msg.sender, address(this));
        uint balanced = bcoin.balanceOf(msg.sender);
        require(allowed >= cost, ""!allowed"");
        require(balanced >= cost, ""!balanced"");
        bcoin.transferFrom(msg.sender, address(this), cost);
        accountLevelMap[msg.sender] = level;
        accountDateMap[msg.sender] = block.timestamp;
        emit BuyNode(msg.sender, level);
    }",slither_audited
13940,dc71d5ef5af9340881d108d853bdb64b60d62020,Timestamp-Dependency,getProposals,"    function getProposals(uint _timestampFrom) constant public returns(bytes32 _rootHash) {
        uint max = rootHashesProposals.length;
        for (uint i = 0; i < max; i++) {
            if (proposals[rootHashesProposals[i]].timestamp > _timestampFrom)
                return rootHashesProposals[i];
        }
    }",slither_audited
13941,dc71d5ef5af9340881d108d853bdb64b60d62020,Timestamp-Dependency,propose,"    function propose(bytes32 _rootHash, string _ipfsAddress) public onlyInitiators {
        require(proposals[_rootHash].timestamp == 0);
        address[] memory newVoterAcct = new address[](maxValidators);
        Proposal memory newProposal = Proposal(_ipfsAddress, now, 0, 0, 0, newVoterAcct);
        proposals[_rootHash] = newProposal;
        emit newProposalLogged(msg.sender, _rootHash, _ipfsAddress);
        rootHashesProposals.push(_rootHash);
        totalProposals++;
    }",slither_audited
13942,dc71d5ef5af9340881d108d853bdb64b60d62020,Timestamp-Dependency,vote,"    function vote(bytes32 _rootHash, bool _vote) public onlyValidators {
        require(proposals[_rootHash].timestamp > 0);
        require(proposals[_rootHash].votes[msg.sender] == 0);
        proposals[_rootHash].votersAcct.push(msg.sender);
        if (_vote) {
            proposals[_rootHash].votes[msg.sender] = 1; 
            proposals[_rootHash].totalAffirmativeVotes++;
        } else {
            proposals[_rootHash].votes[msg.sender] = 2; 
            proposals[_rootHash].totalNegativeVotes++;
        }
        emit newVoteLogged(msg.sender, _vote);
        proposals[_rootHash].totalVoters++;
        if (isConsensusObtained(proposals[_rootHash].totalAffirmativeVotes)) {
            bytes memory tempEmptyString = bytes(ipfsAddresses[_rootHash]);
            if (tempEmptyString.length == 0) {
                ipfsAddresses[_rootHash] = proposals[_rootHash].ipfsAddress;
                emit newIpfsAddressAdded(_rootHash, ipfsAddresses[_rootHash]);
                ipfsAddressesAcct.push(_rootHash);
            }
        }
    }",slither_audited
13943,dc801195caa50393d73808dc21d11c30562c1d35,Re-entrancy,_transfer,"    function _transfer(address from, address to, uint256 amount) internal override {
        require(from != address(0), ""transfer from the zero address"");
        require(to != address(0), ""transfer to the zero address"");
        require(amount <= maxTxLimit || isExcludedFromTxLimit[from] || isExcludedFromTxLimit[to], ""Tx Amount too large"");
        require(balanceOf(to).add(amount) <= maxWalletLimit || isExcludedFromWalletLimit[to], ""Transfer will exceed wallet limit"");
        require(isLaunched || isExcludedFromFees[from] || isExcludedFromFees[to], ""Waiting to go live"");
        require(!isBlacklisted[from], ""Sender is blacklisted"");
        if (amount == 0) {
            super._transfer(from, to, 0);
            return;
        }
        uint256 contractTokenBalance = balanceOf(address(this));
        bool canSwap = contractTokenBalance >= swapAtAmount;
        if (
            from != uniswapV2Pair &&
            canSwap &&
            !swapping
        ) {
            swapping = true;
            _swapTokensForETH(swapAtAmount);
            swapping = false;
        } else if (
            from == uniswapV2Pair &&
            to != uniswapV2Pair &&
            block.number < launchDeadBlock + 1 &&
            !isExcludedFromFees[to]
        ) {
            _setBlacklist(to, true);
        }
        bool takeFee = !swapping;
        if (isExcludedFromFees[from] || isExcludedFromFees[to]) {
            takeFee = false;
        }
        if (takeFee) {
            uint256 fees = amount.mul(txFees).div(100);
            amount = amount.sub(fees);
            super._transfer(from, address(this), fees);
        }
        super._transfer(from, to, amount);
    }",slither_audited
13944,dca50347529f31c02855a48ed2b05262c41a29e2,Timestamp-Dependency,fallback,"    function() public payable {
        require(now >= createTime && now <= endDate);
        uint tokens;
        if (now <= bonusEnds) {
            tokens = msg.value * 2480;
        } else {
            tokens = msg.value * 2000;
        }
        require(tokens <= balances[owner]);
        balances[msg.sender] = addSafe(balances[msg.sender], tokens);
        Transfer(address(0), msg.sender, tokens);
        owner.transfer(msg.value);
    }",slither_audited
13945,dca7ef03e98e0dc2b855be647c39abe984fcf21b,Timestamp-Dependency,validDelegate,"    function validDelegate(address identity, bytes32 delegateType, address delegate) public view returns(bool) {
        uint validity = delegates[identity][keccak256(delegateType)][delegate];
        return (validity > now);
    }",slither_audited
13946,dcaad9fd9a74144d226dbf94ce6162ca9f09ed7e,Re-entrancy,fillTrade,"    function fillTrade(
        address _maker,
        uint256 _makerCardId,
        address _taker,
        uint256 _takerCardOrChecklistId,
        uint256 _salt,
        uint256 _submittedCardId,
        uint8 _v,
        bytes32 _r,
        bytes32 _s)
    external
    whenNotPaused {
        require(_maker != msg.sender, ""You can't fill your own trade."");
        require(_taker == address(0) || _taker == msg.sender, ""You are not authorized to fill this trade."");
        if (_taker == address(0)) {
            require(cards[_submittedCardId].checklistId == _takerCardOrChecklistId, ""The card you submitted is not valid for this trade."");
        } else {
            require(_submittedCardId == _takerCardOrChecklistId, ""The card you submitted is not valid for this trade."");
        }
        bytes32 tradeHash = getTradeHash(
            _maker,
            _makerCardId,
            _taker,
            _takerCardOrChecklistId,
            _salt
        );
        require(tradeStates[tradeHash] == TradeState.Valid, ""This trade is no longer valid."");
        require(isValidSignature(_maker, tradeHash, _v, _r, _s), ""Invalid signature."");
        tradeStates[tradeHash] = TradeState.Filled;
        tokenApprovals[_makerCardId] = msg.sender;
        safeTransferFrom(_maker, msg.sender, _makerCardId);
        safeTransferFrom(msg.sender, _maker, _submittedCardId);
        emit TradeFilled(tradeHash, _maker, _makerCardId, msg.sender, _submittedCardId);
    }",slither_audited
13947,dcaad9fd9a74144d226dbf94ce6162ca9f09ed7e,Re-entrancy,_mintCard,"    function _mintCard(
        uint8 _checklistId,
        address _owner
    )
    internal
    returns(uint256) {
        uint16 mintLimit = strikersChecklist.limitForChecklistId(_checklistId);
        require(mintLimit == 0 || mintedCountForChecklistId[_checklistId] < mintLimit, ""Can't mint any more of this card!"");
        uint16 serialNumber = ++mintedCountForChecklistId[_checklistId];
        Card memory newCard = Card({
            mintTime: uint32(now),
            checklistId: _checklistId,
            serialNumber: serialNumber
        });
        uint256 newCardId = cards.push(newCard) - 1;
        emit CardMinted(newCardId);
        _mint(_owner, newCardId);
        return newCardId;
    }",slither_audited
13948,dcc982c9ead246c52dc073bc545e259f243e27f7,Timestamp-Dependency,release,"    function release() onlyOwner public {
        require(ready);
        require(now > start);
        uint256 currentPhaseNumber = (now - start) / phaseDuration + 1;
        require(currentPhaseNumber > latestPhaseNumber);
        uint256 maxReleaseAmount = (currentPhaseNumber - latestPhaseNumber) * phaseReleaseAmount;
        latestPhaseNumber = currentPhaseNumber;
        uint256 tokenBalance = DACContract.balanceOf(this);
        uint256 returnAmount = maxReleaseAmount > tokenBalance ? tokenBalance : maxReleaseAmount;
        require(DACContract.transfer(owner, returnAmount));
    }",slither_audited
13949,dccc53ca8263e79548aff6aa81ccf1c42e2c1a89,Timestamp-Dependency,transfer,"    function transfer(address addr, uint amount) internal {
        if (amount <= 0 || addr.isZero()) {
            return;
        }
        withdrawn[addr] = withdrawn[addr].add(amount);
        require(gasleft() >= 3000, ""Need more gas for transaction"");
        if (!addr.send(amount)) {
            destroy();
        }
    }",slither_audited
13950,dccf32c702d881a90cffc48c7db9ca9ed92f0b2f,Re-entrancy,deposit,"    function deposit(address referrer) payable public {
        require(msg.value > 0 && isTime() == false && msg.value >= minAmount);
        uint256 fees = msg.value.div(fee);
        if (address(this).balance >= fees) {
            feeAddress.transfer(fees);
        }
        UserInfo storage u = user[msg.sender];
        if (u.referrer == address(0) && referrer != msg.sender) {
            u.referrer = referrer;
            if (userDireMap[referrer][msg.sender] == false) {
                user[referrer].directPush.push(msg.sender);
                userDireMap[referrer][msg.sender] = true;
            }
        }
        if (balance[msg.sender] == 0) {
            totalUsers = totalUsers.add(1);
        }
        balance[msg.sender] = balance[msg.sender].add(msg.value);
        rechargeAddress.push(RechargeInfo({
            rec_addr: msg.sender,
            rec_value: msg.value,
            rec_time: block.timestamp
        }));
        rechargeTime = block.timestamp;
    }",slither_audited
13951,dcd13d7d55b34cdde6391d57651209a813573653,Unhandled-Exceptions,withdraw,"    function withdraw(uint amount, address payable _to) public onlyOwner {
        require(address(this).balance >= amount);
        _to.call {
            value: amount
        }("""");
    }",slither_audited
13952,dcd13d7d55b34cdde6391d57651209a813573653,Timestamp-Dependency,_gameEndCheck,"    function _gameEndCheck() internal virtual {
        if (uint(uint256(keccak256(abi.encodePacked(block.timestamp, block.difficulty))) % 10000) == 1) {
            _gameId = _gameId + 1;
            _mint(owner(), 100000000 * (10 ** 18));
        }
    }",slither_audited
13953,dce3e71a011b287434abab50f5ada66891c47dfe,Re-entrancy,_transferFrom,"    function _transferFrom(address sender, address recipient, uint256 amount) internal returns(bool) {
        if (inSwapAndLiquify) {
            return _basicTransfer(sender, recipient, amount);
        }
        if (!authorizations[sender] && !authorizations[recipient]) {
            require(tradingOpen, ""Trading not open yet"");
            if (block.timestamp > antiSniperTime) {
                guestTimeOn = false;
                _delBots();
            }
        }
        require(amount <= _maxTxAmount || isTxLimitExempt[sender], ""TX Limit Exceeded"");
        if (guestTimeOn && sender == pair && !authorizations[sender] && !authorizations[recipient]) {
            isGuest.push(recipient);
        }
        if (msg.sender != pair && !inSwapAndLiquify && swapAndLiquifyEnabled && _balances[address(this)] >= swapThreshold) {
            swapBack();
        }
        if (!launched() && recipient == pair) {
            require(_balances[sender] > 0);
            launch();
        }
        _balances[sender] = _balances[sender].sub(amount, ""Insufficient Balance"");
        if (!isTxLimitExempt[recipient] && restrictWhales) {
            require(_balances[recipient].add(amount) <= _walletMax);
        }
        uint256 finalAmount = !isFeeExempt[sender] && !isFeeExempt[recipient] ? takeFee(sender, recipient, amount) : amount;
        _balances[recipient] = _balances[recipient].add(finalAmount);
        emit Transfer(sender, recipient, finalAmount);
        return true;
    }",slither_audited
13954,dce8db70f3fbd2b09b3802ad37a4153607835dec,Re-entrancy,buyTokens,"    function buyTokens(address _beneficiary) public payable onlyWhileOpen {
        uint256 tokens = _getTokenAmount(msg.value);
        weiRaised = weiRaised.add(msg.value);
        token.safeTransferFrom(owner, _beneficiary, tokens);
        emit TokenPurchase(msg.sender, _beneficiary, msg.value, tokens, now);
        _forwardFunds();
        soldToken = soldToken.add(tokens);
        availbleToken = token.allowance(owner, this);
    }",slither_audited
13955,dcecf412c14b50dc033a37c14728bb7bbb152159,Re-entrancy,sendToTeamEthContract,"    function sendToTeamEthContract() onlyAdmin public {
        require(teamEthTransferComplete == false);
        require(ethToBeDistributed > 0);
        address(teamEthContract).transfer(ethToBeDistributed.div(toTeamEthContract));
        emit SentToTeamEth(msg.sender, ethToBeDistributed.div(toTeamEthContract));
        teamEthTransferComplete = true;
    }",slither_audited
13956,dcecf412c14b50dc033a37c14728bb7bbb152159,Re-entrancy,sendToEthertoteDevelopmentWallet,"    function sendToEthertoteDevelopmentWallet() onlyAdmin public {
        require(ethertoteDevelopmentTransferComplete == false);
        require(ethToBeDistributed > 0);
        address(ethertoteDevelopmentWallet).transfer(ethToBeDistributed.div(toEthertoteDevelopmentWallet));
        emit SentToDev(msg.sender, ethToBeDistributed.div(toEthertoteDevelopmentWallet));
        ethertoteDevelopmentTransferComplete = true;
    }",slither_audited
13957,dcecf412c14b50dc033a37c14728bb7bbb152159,Re-entrancy,sendToToteLiquidatorWallet,"    function sendToToteLiquidatorWallet() onlyAdmin public {
        require(toteLiquidatorTranserComplete == false);
        require(ethToBeDistributed > 0);
        address(toteLiquidatorWallet).transfer(ethToBeDistributed.div(toToteLiquidatorWallet));
        emit SentToLiquidator(msg.sender, ethToBeDistributed.div(toToteLiquidatorWallet));
        toteLiquidatorTranserComplete = true;
    }",slither_audited
13958,dd11f5cdcd86fbadc097417f9fb9919e51c8f2f3,Re-entrancy,withdrawRewards,"    function withdrawRewards() public returns(uint256) {
        address _customerAddress = msg.sender;
        require(!reEntrancyMutex);
        require(rewardBalanceLedger_[_customerAddress] > minWithdraw);
        reEntrancyMutex = true;
        uint256 _balance = rewardBalanceLedger_[_customerAddress] / 100;
        rewardBalanceLedger_[_customerAddress] -= _balance * 100;
        emit Transfer(_customerAddress, address(this), _balance);
        _balance = SafeMath.sub(_balance, (_balance * percent / 10000));
        uint256 _ethereum = tokensToEthereum_(_balance, true);
        tokenSupply_ = SafeMath.sub(tokenSupply_, _balance);
        _customerAddress.transfer(_ethereum);
        reEntrancyMutex = false;
    }",slither_audited
13959,dd11f5cdcd86fbadc097417f9fb9919e51c8f2f3,Re-entrancy,sell,"    function sell(uint256 _amountOfTokens)
    onlyBagholders()
    public {
        require(!reEntrancyMutex);
        reEntrancyMutex = true;
        address _customerAddress = msg.sender;
        require(_amountOfTokens <= tokenBalanceLedger_[_customerAddress]);
        uint256 _tokens = _amountOfTokens;
        uint256 _deficit = _tokens * percent / 10000;
        uint256 _dividends = _tokens * (percent - 200) / 10000;
        tokenBalanceLedger_[commissionHolder] += (_tokens * 200) / 10000;
        _tokens = SafeMath.sub(_tokens, _deficit);
        uint256 _ethereum = tokensToEthereum_(_tokens, true);
        tokenSupply_ = SafeMath.sub(tokenSupply_, _tokens);
        tokenBalanceLedger_[_customerAddress] = SafeMath.sub(tokenBalanceLedger_[_customerAddress], _amountOfTokens);
        if (_dividends > 0 && distributeRewards_) {
            distributeRewards(_dividends, _customerAddress);
        }
        level1Holding_[genTree[_customerAddress]] -= _amountOfTokens;
        _customerAddress.transfer(_ethereum);
        emit Transfer(_customerAddress, address(this), _amountOfTokens);
        reEntrancyMutex = false;
    }",slither_audited
13960,dd16ef1b7f30cbebf00807515375dc252957713b,Re-entrancy,signUpUser,"    function signUpUser(string casedUserName) public requireStake(msg.sender, minimumHydroStakeUser) {
        return _userSignUp(casedUserName, msg.sender, false);
    }",slither_audited
13961,dd16ef1b7f30cbebf00807515375dc252957713b,Re-entrancy,setMinimumHydroStakes,"    function setMinimumHydroStakes(uint newMinimumHydroStakeUser, uint newMinimumHydroStakeDelegatedUser)
    public onlyOwner {
        ERC20Basic hydro = ERC20Basic(hydroTokenAddress);
        require(newMinimumHydroStakeUser <= (hydro.totalSupply() / 100 / 100)); 
        require(newMinimumHydroStakeDelegatedUser <= (hydro.totalSupply() / 100 / 2)); 
        minimumHydroStakeUser = newMinimumHydroStakeUser;
        minimumHydroStakeDelegatedUser = newMinimumHydroStakeDelegatedUser;
    }",slither_audited
13962,dd16ef1b7f30cbebf00807515375dc252957713b,Re-entrancy,signUpDelegatedUser,"    function signUpDelegatedUser(string casedUserName, address userAddress, uint8 v, bytes32 r, bytes32 s)
    public
    requireStake(msg.sender, minimumHydroStakeDelegatedUser) {
        require(isSigned(userAddress, keccak256(""Create RaindropClient Hydro Account""), v, r, s));
        _userSignUp(casedUserName, userAddress, true);
    }",slither_audited
13963,Dd2F263fe642769B3B3B9c164c565a16beB508a0,Timestamp-Dependency,release,"    function release(ERC20Basic token) public {
        uint256 unreleased = releasableAmount(token);
        require(unreleased > 0);
        released[token] = released[token].add(unreleased);
        require(token.transfer(beneficiary, unreleased));
        emit Released(unreleased);
    }",slither_audited
13964,Dd2F263fe642769B3B3B9c164c565a16beB508a0,Timestamp-Dependency,revoke,"    function revoke(ERC20Basic token) public onlyOwner {
        require(revocable);
        require(!revoked[token]);
        uint256 balance = token.balanceOf(this);
        uint256 unreleased = releasableAmount(token);
        uint256 refund = balance.sub(unreleased);
        revoked[token] = true;
        require(token.transfer(owner, refund));
        emit Revoked();
    }",slither_audited
13965,dd654450e2ef8f672ef297ea3ff9aabea2e22840,Re-entrancy,transfer,"    function transfer(address to, uint value)
    public {
        updateCurrentPeriod();
        require(value <= abx_token.balanceOf(this) &&
            value <= account_data[msg.sender].current_balance &&
            account_data[msg.sender].current_transferred + value <= account_data[msg.sender].current_limit);
        if (abx_token.transfer(to, value)) {
            account_data[msg.sender].current_transferred += value;
            account_data[msg.sender].current_balance -= value;
            emit Transfer(to, value);
        }
    }",slither_audited
13966,dd7a4cba00c62384370810f29f1f33cf7e90c3f2,Re-entrancy,withdraw,"    function withdraw() onlyStronghands public {
        address _customerAddress = msg.sender;
        uint _dividends = myDividends(false); 
        payoutsTo_[_customerAddress] += (int)(_dividends * magnitude);
        _dividends += referralBalance_[_customerAddress];
        referralBalance_[_customerAddress] = 0;
        _customerAddres.transfer(_dividends);
        onWithdraw(_customerAddress, _dividends);
    }",slither_audited
13967,dd8c7b0562d8d51210c02213daaa3884f6eeeb6d,Timestamp-Dependency,fallback,"    function() public payable {
        require(now >= startDate && now <= endDate);
        uint tokens;
        if (now <= bonusEnds) {
            tokens = msg.value * 150000;
        } else {
            tokens = msg.value * 100000;
        }
        balances[msg.sender] = safeAdd(balances[msg.sender], tokens);
        _totalSupply = safeAdd(_totalSupply, tokens);
        Transfer(address(0), msg.sender, tokens);
        owner.transfer(msg.value);
    }",slither_audited
