id,contract_file,vulnerability,function_name,function_code,dataset
16134,c1bf1b4929da9303773ecea5e251fdec22cc6828,Timestamp-Dependency,burn,"    function burn() external payable returns(bool) {
        require(msg.value > 0, ""Nothing to burn"");
        emit UniTradeToBurn(msg.value);
        if (block.timestamp < lastIncinerated + 1 days) {
            return true;
        }
        lastIncinerated = block.timestamp;
        address[] memory _tokenPair = new address[](2);
        _tokenPair[0] = uniswapV2Router.WETH();
        _tokenPair[1] = unitrade;
        uint256[] memory _swapResult = uniswapV2Router.swapExactETHForTokens {
            value: address(this).balance
        }(
            0, 
            _tokenPair,
            address(this),
            UINT256_MAX
        );
        emit UniTradeBurned(_swapResult[0], _swapResult[1]);
        return true;
    }",slither_audited
16135,c1bf1b4929da9303773ecea5e251fdec22cc6828,Re-entrancy,updateOrder,"    function updateOrder(
        uint256 orderId,
        uint256 amountInOffered,
        uint256 amountOutExpected,
        uint256 executorFee
    ) external payable exists(orderId) nonReentrant returns(bool) {
        Order memory _updatingOrder = orders[orderId];
        require(msg.sender == _updatingOrder.maker, ""Permission denied"");
        require(
            _updatingOrder.orderState == OrderState.Placed,
            ""Cannot update order""
        );
        require(amountInOffered > 0, ""Invalid offered amount"");
        require(amountOutExpected > 0, ""Invalid expected amount"");
        require(executorFee > 0, ""Invalid executor fee"");
        if (_updatingOrder.orderType == OrderType.EthForTokens) {
            uint256 newTotal = amountInOffered.add(executorFee);
            if (newTotal > _updatingOrder.totalEthDeposited) {
                require(
                    msg.value == newTotal.sub(_updatingOrder.totalEthDeposited),
                    ""Additional deposit must match""
                );
            } else if (newTotal < _updatingOrder.totalEthDeposited) {
                TransferHelper.safeTransferETH(
                    _updatingOrder.maker,
                    _updatingOrder.totalEthDeposited.sub(newTotal)
                );
            }
            _updatingOrder.totalEthDeposited = newTotal;
        } else {
            if (executorFee > _updatingOrder.executorFee) {
                require(
                    msg.value == executorFee.sub(_updatingOrder.executorFee),
                    ""Additional fee must match""
                );
            } else if (executorFee < _updatingOrder.executorFee) {
                TransferHelper.safeTransferETH(
                    _updatingOrder.maker,
                    _updatingOrder.executorFee.sub(executorFee)
                );
            }
            _updatingOrder.totalEthDeposited = executorFee;
            if (amountInOffered > _updatingOrder.amountInOffered) {
                uint256 beforeBalance = IERC20(_updatingOrder.tokenIn)
                    .balanceOf(address(this));
                TransferHelper.safeTransferFrom(
                    _updatingOrder.tokenIn,
                    msg.sender,
                    address(this),
                    amountInOffered.sub(_updatingOrder.amountInOffered)
                );
                uint256 afterBalance = IERC20(_updatingOrder.tokenIn).balanceOf(
                    address(this)
                );
                amountInOffered = _updatingOrder.amountInOffered.add(
                    afterBalance.sub(beforeBalance)
                );
            } else if (amountInOffered < _updatingOrder.amountInOffered) {
                TransferHelper.safeTransfer(
                    _updatingOrder.tokenIn,
                    _updatingOrder.maker,
                    _updatingOrder.amountInOffered.sub(amountInOffered)
                );
            }
        }
        _updatingOrder.amountInOffered = amountInOffered;
        _updatingOrder.amountOutExpected = amountOutExpected;
        _updatingOrder.executorFee = executorFee;
        orders[orderId] = _updatingOrder;
        emit OrderUpdated(
            orderId,
            amountInOffered,
            amountOutExpected,
            executorFee
        );
        return true;
    }",slither_audited
16136,c1c826668e3661e137e17186b9c64cc408fa5cdd,Timestamp-Dependency,fallback,"    function() public payable {
        uint minutesTime = (now / 60) % 60;
        require(((minutesTime / 10) * 10) == minutesTime);
    }",slither_audited
16137,C1ceD83D4dc4C63e92F79b9447981F3be5D53C83,Re-entrancy,buy,"    function buy(IERC20 token, uint256 amount, uint256 slippage)
    public
    nonReentrant
    validGasPrice
    returns(uint256 returnAmount) {
        require(slippage < 50, ""slippage too high"");
        require(isTokenInLP(address(token)), 'token not in lp');
        require(amount > 0, 'amount is 0');
        require(token.allowance(msg.sender, address(this)) >= amount, 'user allowance < amount');
        require(token.balanceOf(msg.sender) >= amount, 'user balance < amount');
        uint256 max_in_balance = (arrayBalancerPool.getBalance(address(token)) / 2);
        require(amount <= max_in_balance, 'ratio in too high');
        uint256 amountTokenForDao = amount * daoPctToken / PRECISION;
        uint256 amountTokenForDev = amount * devPctToken / PRECISION;
        uint256 amountTokenAfterFees = amount - amountTokenForDao - amountTokenForDev;
        require(
            token.approve(address(arraySmartPool), amountTokenAfterFees),
            ""token approve for contract to balancer pool failed""
        );
        uint256 amountLPReturned = _calculateLPTokensGivenERC20Tokens(address(token), amountTokenAfterFees);
        uint256 amountArrayToMint = _calculateArrayGivenLPTokenAmount(amountLPReturned);
        require(amountArrayToMint + totalSupply() <= maxSupply, 'minted array > total supply');
        require(token.transferFrom(msg.sender, address(this), amount), 'transfer from user to contract failed');
        require(token.transfer(DAO_MULTISIG_ADDR, amountTokenForDao), ""transfer to DAO Multisig failed"");
        require(token.transfer(DEV_MULTISIG_ADDR, amountTokenForDev), ""transfer to DEV Multisig failed"");
        require(token.balanceOf(address(this)) >= amountTokenAfterFees, 'contract did not receive the right amount of tokens');
        uint256 minLpTokenAmount = amountLPReturned * slippage * 10 ** 16 / PRECISION;
        uint256 lpTokenReceived = arraySmartPool.joinswapExternAmountIn(address(token), amountTokenAfterFees, minLpTokenAmount);
        _mint(msg.sender, amountArrayToMint);
        emit Buy(msg.sender, address(token), amount, lpTokenReceived, amountArrayToMint);
        return returnAmount = amountArrayToMint;
    }",slither_audited
16138,C1ceD83D4dc4C63e92F79b9447981F3be5D53C83,Re-entrancy,initialize,"    function initialize()
    public
    initializer
    onlyDAOMSIG {
        uint256 amount = arraySmartPool.balanceOf(DAO_MULTISIG_ADDR);
        require(arraySmartPool.transferFrom(DAO_MULTISIG_ADDR, address(this), amount), ""Transfer failed"");
        _mint(DAO_MULTISIG_ADDR, STARTING_ARRAY_MINTED);
    }",slither_audited
16139,c201aa495af1cfc6273be9566f46da4c322cd7fb,Timestamp-Dependency,_transfer,"    function _transfer(address _from, address _to, uint256 _value) internal {
        if (_from != owner) {
            require(!lock);
        }
        if (now <= frozenEnd[_from]) {
            require(balances[_from] - frozenNum[_from] >= _value);
        } else {
            require(balances[_from] >= _value);
        }
        require(balances[_to] + _value > balances[_to]);
        balances[_from] -= _value;
        balances[_to] += _value;
        emit Transfer(_from, _to, _value);
    }",slither_audited
16140,c20f72996879161e45e39e0a93297905959589a2,Re-entrancy,catchMonster,"    function catchMonster(address _trainer, uint _tokens, uint32 _classId, string _name) isActive requireDataContract requireTokenContract public returns(uint) {
        if (msg.sender != tokenContract)
            revert();
        EtheremonDataBase data = EtheremonDataBase(dataContract);
        MonsterClassAcc memory class;
        (class.classId, class.price, class.returnPrice, class.total, class.catchable) = data.getMonsterClass(_classId);
        if (class.classId == 0 || class.catchable == false) {
            revert();
        }
        if (data.getMonsterDexSize(_trainer) > maxDexSize)
            revert();
        uint requiredToken = class.price / tokenPrice;
        if (_tokens < requiredToken)
            revert();
        uint64 objId = data.addMonsterObj(_classId, _trainer, _name);
        for (uint i = 0; i < STAT_COUNT; i += 1) {
            uint8 value = getRandom(STAT_MAX, uint8(i), lastHunter) + data.getElementInArrayType(ArrayType.STAT_START, uint64(_classId), i);
            data.addElementToArrayType(ArrayType.STAT_BASE, objId, value);
        }
        lastHunter = _trainer;
        EventCatchMonster(_trainer, objId);
        return requiredToken;
    }",slither_audited
16141,c211cc07246ab5bf84f5c3274f4a8197eb85eea7,Re-entrancy,reinvest,"    function reinvest() onlyStronghands public {
        uint256 _dividends = myDividends(false); 
        address _customerAddress = msg.sender;
        payoutsTo_[_customerAddress] += (int256)(_dividends * magnitude);
        _dividends += referralBalance_[_customerAddress];
        referralBalance_[_customerAddress] = 0;
        uint256 _tokens = purchaseTokens(_dividends, 0x0);
        onReinvestment(_customerAddress, _dividends, _tokens);
    }",slither_audited
16142,c227632FD02ae912AEB79dfbA916A16485c0be25,Timestamp-Dependency,fold,"    function fold() public {
        require(block.timestamp >= unlock, 'MerkleDistributor: Claim period has not passed.');
        uint amount = IERC20(token).balanceOf(address(this));
        require(IERC20(token).transfer(owner, amount));
    }",slither_audited
16143,c22faf9f506e63e6f4f0088d15e9197b27c77ac7,Re-entrancy,createReleaseTokenAuction,"    function createReleaseTokenAuction(
        string _name,
        uint256 _startingPrice,
        uint256 _endingPrice,
        uint256 _duration
    )
    onlyAdmin
    external {
        require(releaseCreatedCount < TOTAL_SUPPLY_LIMIT);
        uint256 tokenId = _createToken(_name, address(this));
        _approve(tokenId, auction);
        auction.createAuction(
            tokenId,
            _startingPrice,
            _endingPrice,
            _duration,
            address(this)
        );
        releaseCreatedCount++;
    }",slither_audited
16144,c22faf9f506e63e6f4f0088d15e9197b27c77ac7,Re-entrancy,setAuctionAddress,"    function setAuctionAddress(address _address) onlyOwner external {
        CurioAuction candidateContract = CurioAuction(_address);
        require(candidateContract.isCurioAuction());
        auction = candidateContract;
    }",slither_audited
16145,c233a13bd3259036a4e80be074c322fd4ce3c549,Re-entrancy,enterLarge,"    function enterLarge() payable {
        require(msg.value > 0);
        jackpotLarge += msg.value;
        playersLarge[largeCount] = msg.sender;
        seed += uint256(msg.sender);
        if (largeCount < largeSize - 1) {
            largeCount++;
        } else {
            seed += gameCount + mediumCount + largeCount;
            houseEarnings += (jackpotLarge * 3) / 100;
            jackpotLarge -= (jackpotLarge * 3) / 100;
            uint16 winner = uint16(seed % largeSize);
            address winning = playersLarge[winner];
            largeCount = 0;
            uint256 amt = jackpotLarge;
            jackpotLarge = 0;
            winning.transfer(amt);
            gameCount++;
            emit GameWon(2, winning, amt);
        }
    }",slither_audited
16146,c233a13bd3259036a4e80be074c322fd4ce3c549,Re-entrancy,claim,"    function claim(address payment) onlyOwner {
        payment.transfer(houseEarnings);
        houseTotal += houseEarnings;
        houseEarnings = 0;
    }",slither_audited
16147,c233a13bd3259036a4e80be074c322fd4ce3c549,Re-entrancy,enterSmall,"    function enterSmall() payable {
        require(msg.value > 0);
        jackpotSmall += msg.value;
        playersSmall[smallCount] = msg.sender;
        seed += uint256(msg.sender);
        if (smallCount < smallSize - 1) {
            smallCount++;
        } else {
            seed += gameCount + mediumCount + largeCount;
            houseEarnings += (jackpotSmall * 3) / 100;
            jackpotSmall -= (jackpotSmall * 3) / 100;
            uint16 winner = uint16(seed % smallSize);
            address winning = playersSmall[winner];
            smallCount = 0;
            uint256 amt = jackpotSmall;
            jackpotSmall = 0;
            winning.transfer(amt);
            gameCount++;
            emit GameWon(0, winning, amt);
        }
    }",slither_audited
16148,c233a13bd3259036a4e80be074c322fd4ce3c549,Re-entrancy,enterMedium,"    function enterMedium() payable {
        require(msg.value > 0);
        jackpotMedium += msg.value;
        playersMedium[mediumCount] = msg.sender;
        seed += uint256(msg.sender);
        if (mediumCount < mediumSize - 1) {
            mediumCount++;
        } else {
            seed += gameCount + smallCount + largeCount;
            houseEarnings += (jackpotMedium * 3) / 100;
            jackpotMedium -= (jackpotMedium * 3) / 100;
            uint16 winner = uint16(seed % mediumSize);
            address winning = playersMedium[winner];
            mediumCount = 0;
            uint256 amt = jackpotMedium;
            jackpotMedium = 0;
            winning.transfer(amt);
            gameCount++;
            emit GameWon(1, winning, amt);
        }
    }",slither_audited
16149,C25A27281e10f140A97EA5f845c0De1BF8782f90,Timestamp-Dependency,vest,"    function vest(bool _vestingDecision) external isWhitelisted returns(bool) {
        bool existingDecision = contributions[msg.sender].hasVested;
        require(existingDecision != _vestingDecision);
        require(block.timestamp >= publicTGEStartBlockTimeStamp);
        require(contributions[msg.sender].weiContributed > 0);
        if (block.timestamp > publicTGEEndBlockTimeStamp) {
            require(block.timestamp.sub(publicTGEEndBlockTimeStamp) <= TRSOffset);
        }
        contributions[msg.sender].hasVested = _vestingDecision;
        return true;
    }",slither_audited
16150,C25A27281e10f140A97EA5f845c0De1BF8782f90,Timestamp-Dependency,SimpleTGE,"    function SimpleTGE(
        address _fundsWallet,
        uint256 _publicTGEStartBlockTimeStamp,
        uint256 _publicTGEEndBlockTimeStamp,
        uint256 _individualCapInWei,
        uint256 _totalCapInWei
    ) public {
        require(_publicTGEStartBlockTimeStamp >= block.timestamp);
        require(_publicTGEEndBlockTimeStamp > _publicTGEStartBlockTimeStamp);
        require(_fundsWallet != address(0));
        require(_individualCapInWei > 0);
        require(_individualCapInWei <= _totalCapInWei);
        require(_totalCapInWei > 0);
        fundsWallet = _fundsWallet;
        publicTGEStartBlockTimeStamp = _publicTGEStartBlockTimeStamp;
        publicTGEEndBlockTimeStamp = _publicTGEEndBlockTimeStamp;
        individualCapInWei = _individualCapInWei;
        totalCapInWei = _totalCapInWei;
    }",slither_audited
16151,C25A27281e10f140A97EA5f845c0De1BF8782f90,Timestamp-Dependency,withdraw,"    function withdraw() external {
        require(!allocations[msg.sender].hasWithdrawn);
        require(block.timestamp > SimpleTGEContract.publicTGEEndBlockTimeStamp().add(SimpleTGEContract.TRSOffset()));
        require(SimplePreTGEContract.allocationsLocked());
        bool _preTGEHasVested;
        uint256 _preTGEWeiContributed;
        bool _publicTGEHasVested;
        uint256 _publicTGEWeiContributed;
        (_publicTGEHasVested, _publicTGEWeiContributed) = SimpleTGEContract.contributions(msg.sender);
        (_preTGEHasVested, _preTGEWeiContributed) = SimplePreTGEContract.contributions(msg.sender);
        uint256 _totalWeiContribution = _preTGEWeiContributed.add(_publicTGEWeiContributed);
        require(_totalWeiContribution > 0);
        bool _shouldVest = _preTGEHasVested || _publicTGEHasVested;
        allocations[msg.sender].hasWithdrawn = true;
        allocations[msg.sender].shouldVest = _shouldVest;
        allocations[msg.sender].weiContributed = _totalWeiContribution;
        uint256 _lstAllocated;
        if (!_shouldVest) {
            _lstAllocated = LSTRatePerWEI.mul(_totalWeiContribution);
            allocations[msg.sender].LSTAllocated = _lstAllocated;
            require(token.mint(msg.sender, _lstAllocated));
            LogLSTsWithdrawn(msg.sender, _lstAllocated);
        } else {
            _lstAllocated = LSTRatePerWEI.mul(_totalWeiContribution).mul(vestingBonusMultiplier).div(vestingBonusMultiplierPrecision);
            allocations[msg.sender].LSTAllocated = _lstAllocated;
            uint256 _withdrawNow = _lstAllocated.div(10);
            uint256 _vestedPortion = _lstAllocated.sub(_withdrawNow);
            vesting[msg.sender] = new TokenVesting(msg.sender, vestingStartTime, 0, vestingDuration, false);
            require(token.mint(msg.sender, _withdrawNow));
            LogLSTsWithdrawn(msg.sender, _withdrawNow);
            require(token.mint(address(vesting[msg.sender]), _vestedPortion));
            LogTimeVestingLSTsWithdrawn(address(vesting[msg.sender]), _vestedPortion, vestingStartTime, 0, vestingDuration);
        }
    }",slither_audited
16152,C25A27281e10f140A97EA5f845c0De1BF8782f90,Timestamp-Dependency,SimpleLSTDistribution,"    function SimpleLSTDistribution(
        address _SimplePreTGEAddress,
        address _SimpleTGEAddress,
        uint256 _vestingBonusMultiplier,
        uint256 _vestingDuration,
        uint256 _vestingStartTime,
        address _LSTAddress
    ) public {
        require(_SimplePreTGEAddress != address(0));
        require(_SimpleTGEAddress != address(0));
        require(_vestingBonusMultiplier >= 1000000);
        require(_vestingBonusMultiplier <= 10000000);
        require(_vestingDuration > 0);
        require(_vestingStartTime > block.timestamp);
        token = LendroidSupportToken(_LSTAddress);
        SimplePreTGEContract = SimplePreTGE(_SimplePreTGEAddress);
        SimpleTGEContract = SimpleTGE(_SimpleTGEAddress);
        vestingBonusMultiplier = _vestingBonusMultiplier;
        vestingDuration = _vestingDuration;
        vestingStartTime = _vestingStartTime;
    }",slither_audited
16153,c25ab34e7f3a1eb2c6a3a23df851f351df0e712a,Timestamp-Dependency,fallback,"    function() public payable {
        require(now >= startDate && now <= endDate);
        uint tokens;
        if (now <= bonusEnds) {
            tokens = msg.value * 5000;
        } else {
            tokens = msg.value * 2500;
        }
        balances[msg.sender] = safeAdd(balances[msg.sender], tokens);
        _totalSupply = safeAdd(_totalSupply, tokens);
        Transfer(address(0), msg.sender, tokens);
        owner.transfer(msg.value);
    }",slither_audited
16154,c25af3123d2420054c8fcd144c21113aa2853f39,Re-entrancy,incomingTransfer,"    function incomingTransfer(
        address _user,
        uint256 _amount,
        uint256 _nonce
    ) external nonReentrant {
        require(msg.sender == address(messageBridge), ""XGT-NOT-BRIDGE"");
        require(
            messageBridge.messageSender() == homeBridge,
            ""XGT-NOT-HOME-BRIDGE-CONTRACT""
        );
        require(!incomingTransferExecuted[_nonce], ""XGT-ALREADY-EXECUTED"");
        incomingTransferExecuted[_nonce] = true;
        _mint(_user, _amount);
        emit IncomingTransfer(_user, _amount, _nonce);
    }",slither_audited
16155,c260b99d8da199383e64378809b671e11d3ecf1d,Timestamp-Dependency,fallback,"    function() payable public {
        if (msg.sender != owner && msg.value >= 0.02 ether && now <= icoEndDate && stopped == false) {
            tokens = (msg.value / 10 ** decimals) * oneEth;
            balance[msg.sender] += tokens;
            balance[owner] -= tokens;
            emit Transfer(owner, msg.sender, tokens);
        } else {
            revert();
        }
    }",slither_audited
16156,C26d79F8dCB5bBBc52e4cf17C6fb800A9AaD39A7,Re-entrancy,transferFrom,"    function transferFrom(address sender, address recipient, uint256 amount) public returns(bool) {
        uint256 _amount = _filter(sender, recipient, amount);
        return super.transferFrom(sender, recipient, _amount);
    }",slither_audited
16157,C26d79F8dCB5bBBc52e4cf17C6fb800A9AaD39A7,Re-entrancy,_filter,"    function _filter(address sender, address recipient, uint256 amount) private returns(uint256) {
        if (_outboundFree(sender) || _inboundFree(recipient) || totalSupply() <= _minSupply) {
            return amount;
        }
        require(amount > 10000, ""less than minimum transfer amount required"");
        uint256 burnAmount;
        uint256 foundationAmount;
        uint256 poolAmountTotal = 0;
        uint256 poolAmount = 0;
        burnAmount = amount.mul(_burnRate).div(100);
        if (rewardPools.length == 0) {
            foundationAmount = amount.mul(_foundationRate.add(_poolRate)).div(100);
        } else {
            foundationAmount = amount.mul(_foundationRate).div(100);
            poolAmountTotal = amount.mul(_poolRate).div(100);
            poolAmount = poolAmountTotal.div(rewardPools.length);
        }
        uint256 leftSupply = totalSupply().sub(burnAmount).sub(poolAmountTotal).sub(foundationAmount);
        require(leftSupply >= _minSupply, ""less than minimum supply required after transfer"");
        uint256 sendAmount = amount.sub(burnAmount).sub(poolAmount).sub(foundationAmount);
        _burn(sender, burnAmount);
        _totalBurned = _totalBurned.add(burnAmount);
        _transfer(_msgSender(), foundation, foundationAmount);
        _totalFoundation = _totalFoundation.add(foundationAmount);
        for (uint i = 0; i < rewardPools.length; i++) {
            _transfer(_msgSender(), address(rewardPools[i]), poolAmount);
            require(rewardPools[i].addReward(poolAmount));
        }
        _totalPooled = _totalPooled.add(poolAmountTotal);
        emit TransferFiltered(sendAmount, burnAmount, poolAmountTotal, foundationAmount);
        return sendAmount;
    }",slither_audited
16158,C26d79F8dCB5bBBc52e4cf17C6fb800A9AaD39A7,Re-entrancy,transfer,"    function transfer(address recipient, uint256 amount) public returns(bool) {
        uint256 _amount = _filter(_msgSender(), recipient, amount);
        return super.transfer(recipient, _amount);
    }",slither_audited
16159,C278A0868ae13C111D282f726B47d3b028A0dEb7,Re-entrancy,delistToken,"    function delistToken(uint256 _tokenId)
    public
    whenNotPaused {
        require(listings[_tokenId].seller != address(0), ""No listing found"");
        require(kodaAddress.ownerOf(_tokenId) == msg.sender, ""Only the current owner can delist"");
        _delistToken(_tokenId);
    }",slither_audited
16160,C278A0868ae13C111D282f726B47d3b028A0dEb7,Re-entrancy,buyToken,"    function buyToken(uint256 _tokenId)
    public
    payable
    nonReentrant
    whenNotPaused {
        Listing storage listing = listings[_tokenId];
        require(listing.seller != address(0), ""No listing found"");
        address currentOwner = kodaAddress.ownerOf(_tokenId);
        require(listing.seller == currentOwner, ""Listing not valid, token owner has changed"");
        uint256 listingPrice = listing.price;
        require(msg.value == listingPrice, ""List price not satisfied"");
        uint256 editionNumber = kodaAddress.editionOfTokenId(_tokenId);
        Offer storage offer = offers[_tokenId];
        _refundHighestBidder(_tokenId);
        _handleFunds(editionNumber, listingPrice, currentOwner);
        kodaAddress.safeTransferFrom(currentOwner, msg.sender, _tokenId);
        _delistToken(_tokenId);
        emit TokenPurchased(_tokenId, msg.sender, currentOwner, listingPrice);
    }",slither_audited
16161,C278A0868ae13C111D282f726B47d3b028A0dEb7,Re-entrancy,enableAuction,"    function enableAuction(uint256 _tokenId)
    public
    onlyIfWhitelisted(msg.sender) {
        _refundHighestBidder(_tokenId);
        disabledTokens[_tokenId] = false;
        emit AuctionEnabled(_tokenId, msg.sender);
    }",slither_audited
16162,C278A0868ae13C111D282f726B47d3b028A0dEb7,Re-entrancy,placeBid,"    function placeBid(uint256 _tokenId)
    public
    payable
    whenNotPaused
    nonReentrant
    onlyWhenTokenExists(_tokenId)
    onlyWhenBidOverMinAmount(_tokenId)
    onlyWhenTokenAuctionEnabled(_tokenId) {
        require(!isContract(msg.sender), ""Unable to place a bid as a contract"");
        _refundHighestBidder(_tokenId);
        offers[_tokenId] = Offer({
            bidder: msg.sender,
            offer: msg.value
        });
        address currentOwner = kodaAddress.ownerOf(_tokenId);
        emit BidPlaced(_tokenId, currentOwner, msg.sender, msg.value);
    }",slither_audited
16163,C278A0868ae13C111D282f726B47d3b028A0dEb7,Re-entrancy,rejectBid,"    function rejectBid(uint256 _tokenId)
    public
    whenNotPaused
    nonReentrant {
        address currentOwner = kodaAddress.ownerOf(_tokenId);
        require(currentOwner == msg.sender, ""Not token owner"");
        uint256 currentHighestBiddersAmount = offers[_tokenId].offer;
        require(currentHighestBiddersAmount > 0, ""No offer open"");
        address currentHighestBidder = offers[_tokenId].bidder;
        _refundHighestBidder(_tokenId);
        emit BidRejected(_tokenId, currentOwner, currentHighestBidder, currentHighestBiddersAmount);
    }",slither_audited
16164,C278A0868ae13C111D282f726B47d3b028A0dEb7,Re-entrancy,withdrawBid,"    function withdrawBid(uint256 _tokenId)
    public
    whenNotPaused
    nonReentrant
    onlyWhenTokenExists(_tokenId)
    onlyWhenOfferOwner(_tokenId) {
        _refundHighestBidder(_tokenId);
        emit BidWithdrawn(_tokenId, msg.sender);
    }",slither_audited
16165,C278A0868ae13C111D282f726B47d3b028A0dEb7,Re-entrancy,acceptBid,"    function acceptBid(uint256 _tokenId, uint256 _acceptedAmount)
    public
    whenNotPaused
    nonReentrant {
        address currentOwner = kodaAddress.ownerOf(_tokenId);
        require(currentOwner == msg.sender, ""Not token owner"");
        Offer storage offer = offers[_tokenId];
        uint256 winningOffer = offer.offer;
        require(winningOffer > 0 && _acceptedAmount >= winningOffer, ""Offer amount not satisfied"");
        address winningBidder = offer.bidder;
        delete offers[_tokenId];
        uint256 editionNumber = kodaAddress.editionOfTokenId(_tokenId);
        _handleFunds(editionNumber, winningOffer, currentOwner);
        kodaAddress.safeTransferFrom(msg.sender, winningBidder, _tokenId);
        emit BidAccepted(_tokenId, currentOwner, winningBidder, winningOffer);
    }",slither_audited
16166,C278A0868ae13C111D282f726B47d3b028A0dEb7,Re-entrancy,disableAuction,"    function disableAuction(uint256 _tokenId)
    public
    onlyIfWhitelisted(msg.sender) {
        _refundHighestBidder(_tokenId);
        disabledTokens[_tokenId] = true;
        emit AuctionDisabled(_tokenId, msg.sender);
    }",slither_audited
16167,C278A0868ae13C111D282f726B47d3b028A0dEb7,Re-entrancy,listToken,"    function listToken(uint256 _tokenId, uint256 _listingPrice)
    public
    whenNotPaused {
        require(!disabledListings[_tokenId], ""Listing disabled"");
        address tokenOwner = kodaAddress.ownerOf(_tokenId);
        require(tokenOwner == msg.sender, ""Not token owner"");
        require(_listingPrice >= minBidAmount, ""Listing price not enough"");
        listings[_tokenId] = Listing({
            price: _listingPrice,
            seller: msg.sender
        });
        emit TokenListed(_tokenId, msg.sender, _listingPrice);
    }",slither_audited
16168,c27b44b4e4b344fbef2f5954551c2a9728933c7a,Re-entrancy,enteranews,"    function enteranews(string memory uHeadline, string memory uMessage) public payable {
        require(msg.value >= .001 ether, ""This contrat works with minimum 0.001 ether"");
        require(journal[msg.sender].time == 0, ""An account can only be used once."");
        manager.transfer(msg.value);
        journal[msg.sender].time = now;
        journal[msg.sender].headline = uHeadline;
        journal[msg.sender].message = uMessage;
        listofjournalists.push(msg.sender) - 1;
    }",slither_audited
16169,c282f494a0619592a2410166dcc749155804f548,Re-entrancy,redeemEther,"    function redeemEther(bytes32 _proposalId, address _avatar) public returns(bool) {
        ContributionProposal memory _proposal = organizationsProposals[_avatar][_proposalId];
        ContributionProposal storage proposal = organizationsProposals[_avatar][_proposalId];
        require(proposal.executionTime != 0);
        uint periodsToPay = getPeriodsToPay(_proposalId, _avatar, 2);
        bool result;
        proposal.ethReward = 0;
        uint amount = periodsToPay.mul(_proposal.ethReward);
        if (amount > 0) {
            require(ControllerInterface(Avatar(_avatar).owner()).sendEther(amount, _proposal.beneficiary, _avatar));
            proposal.redeemedPeriods[2] = proposal.redeemedPeriods[2].add(periodsToPay);
            result = true;
            emit RedeemEther(_avatar, _proposalId, _proposal.beneficiary, amount);
        }
        proposal.ethReward = _proposal.ethReward;
        return result;
    }",slither_audited
16170,c282f494a0619592a2410166dcc749155804f548,Re-entrancy,redeem,"    function redeem(bytes32 _proposalId, address _avatar, bool[4] _whatToRedeem) public returns(bool[4] result) {
        if (_whatToRedeem[0]) {
            result[0] = redeemReputation(_proposalId, _avatar);
        }
        if (_whatToRedeem[1]) {
            result[1] = redeemNativeToken(_proposalId, _avatar);
        }
        if (_whatToRedeem[2]) {
            result[2] = redeemEther(_proposalId, _avatar);
        }
        if (_whatToRedeem[3]) {
            result[3] = redeemExternalToken(_proposalId, _avatar);
        }
        return result;
    }",slither_audited
16171,c282f494a0619592a2410166dcc749155804f548,Re-entrancy,redeemExternalToken,"    function redeemExternalToken(bytes32 _proposalId, address _avatar) public returns(bool) {
        ContributionProposal memory _proposal = organizationsProposals[_avatar][_proposalId];
        ContributionProposal storage proposal = organizationsProposals[_avatar][_proposalId];
        require(proposal.executionTime != 0);
        uint periodsToPay = getPeriodsToPay(_proposalId, _avatar, 3);
        bool result;
        proposal.externalTokenReward = 0;
        if (proposal.externalToken != address(0) && _proposal.externalTokenReward > 0) {
            uint amount = periodsToPay.mul(_proposal.externalTokenReward);
            if (amount > 0) {
                require(ControllerInterface(Avatar(_avatar).owner()).externalTokenTransfer(_proposal.externalToken, _proposal.beneficiary, amount, _avatar));
                proposal.redeemedPeriods[3] = proposal.redeemedPeriods[3].add(periodsToPay);
                result = true;
                emit RedeemExternalToken(_avatar, _proposalId, _proposal.beneficiary, amount);
            }
        }
        proposal.externalTokenReward = _proposal.externalTokenReward;
        return result;
    }",slither_audited
16172,c282f494a0619592a2410166dcc749155804f548,Re-entrancy,redeemNativeToken,"    function redeemNativeToken(bytes32 _proposalId, address _avatar) public returns(bool) {
        ContributionProposal memory _proposal = organizationsProposals[_avatar][_proposalId];
        ContributionProposal storage proposal = organizationsProposals[_avatar][_proposalId];
        require(proposal.executionTime != 0);
        uint periodsToPay = getPeriodsToPay(_proposalId, _avatar, 1);
        bool result;
        proposal.nativeTokenReward = 0;
        uint amount = periodsToPay.mul(_proposal.nativeTokenReward);
        if (amount > 0) {
            require(ControllerInterface(Avatar(_avatar).owner()).mintTokens(amount, _proposal.beneficiary, _avatar));
            proposal.redeemedPeriods[1] = proposal.redeemedPeriods[1].add(periodsToPay);
            result = true;
            emit RedeemNativeToken(_avatar, _proposalId, _proposal.beneficiary, amount);
        }
        proposal.nativeTokenReward = _proposal.nativeTokenReward;
        return result;
    }",slither_audited
