id,contract_file,vulnerability,detector,function_name,function_code,dataset
7040,bbd02e862b285b32bb14e72904bfaf70217a6deb,Unhandled-Exceptions,unchecked-send,fallback,"    function() public payable {
        address lamden = 0x9c38c7e22cb20b055e008775617224d0ec25c91f;
        lamden.send(this.balance);
    }",slither_audited
7041,bc11ddfbc71a1d91f34ffe4301ad772eaff3119b,Re-entrancy,reentrancy-benign,acceptbid,"    function acceptbid(uint256 _tokenid) public payable ownerOrtokenof(_tokenid) whenNotPaused() {
        address own = IERC721(aart).ownerOf(_tokenid);
        address tk = cb[_tokenid].token;
        address to = cb[_tokenid].curr;
        uint256 value = cb[_tokenid].lastbid;
        IERC721(aart).transferFrom(own, to, _tokenid);
        maintainerPayment = value.mul(maintainerPercentage).div(1000);
        ownerPayment = value.sub(maintainerPayment);
        if (tk == address(0)) {
            TransferHelper.safeTransferETH(platformAddress, maintainerPayment);
            TransferHelper.safeTransferETH(own, ownerPayment);
        } else {
            _safeTransfer(tk, platformAddress, maintainerPayment);
            _safeTransfer(tk, own, ownerPayment);
        }
        delete cb[_tokenid];
        emit AcceptBid(msg.sender, to, _tokenid, value);
    }",slither_audited
7042,bc56091118baa8bbedfb384d3f30fd7f4fd6f026,Re-entrancy,reentrancy-benign,transfer,"    function transfer(address recipient, uint256 amount) external virtual override lssTransfer(recipient, amount) returns(bool) {
        _transfer(_msgSender(), recipient, amount);
        return true;
    }",slither_audited
7043,bc812babb388646cd3b35dd15a1ba75f1271cb17,Re-entrancy,reentrancy-unlimited-gas,refundAdveriser,"    function refundAdveriser(uint amount) public {
        require(advertiserBalances[msg.sender] - amount >= 0, ""Insufficient balance"");
        advertiserBalances[msg.sender] -= amount;
        msg.sender.transfer(amount);
        emit RefundAdvertiser(msg.sender, amount);
    }",slither_audited
7044,Bd4ebDf968b18DE086449d3508420239a0f0e11b,Timestamp-Dependency,timestamp,execute,"    function execute(uint proposalId) public payable {
        require(state(proposalId) == ProposalState.Succeeded, ""Governor::execute: only Succeeded proposal can be executed "");
        Proposal storage proposal = proposals[proposalId];
        proposal.eta = block.timestamp;
        proposal.executed = true;
        for (uint i = 0; i < proposal.targets.length; i++) {
            _executeTransaction(proposal.targets[i], proposal.values[i], proposal.signatures[i], proposal.calldatas[i]);
        }
        emit ProposalExecuted(proposalId, block.timestamp);
    }",slither_audited
7045,bd8cb7b6c3354a64283048dc9289b276b7982fb1,Re-entrancy,reentrancy-benign,safeTransferFrom,"    function safeTransferFrom(address _from, address _to, uint256 _tokenId, bytes data) public {
        if (_to.isContract()) {
            bytes4 retval = ERC721Receiver(_to).onERC721Received(_from, _tokenId, data);
            require(retval == ERC721_RECEIVED);
        }
        transferFrom(_from, _to, _tokenId);
    }",slither_audited
7046,bdc673d91229df16a021f4f5c8379d9345129105,Re-entrancy,reentrancy-benign,enter,"    function enter(uint256 _amount) public {
        bool available = false;
        stakes[msg.sender][stakeCount[msg.sender]] = stakeData(
            msg.sender,
            _amount,
            block.number
        );
        stakeCount[msg.sender] += 1;
        for (uint i = 0; i < stakers.length; i++) {
            if (stakers[i] == msg.sender) {
                available = true;
                break;
            } else {
                continue;
            }
        }
        if (!available) {
            stakers.push(msg.sender);
        }
        uint256 usersTokens = token.balanceOf(msg.sender);
        uint256 allowedTokens = token.allowance(msg.sender, address(this));
        require(usersTokens >= _amount, ""Insufficient Balance to Stake"");
        require(allowedTokens >= _amount, ""Allowed balance is Insufficient"");
        token.transferFrom(msg.sender, address(this), _amount);
        _mint(msg.sender, _amount);
    }",slither_audited
7047,bdd1117ba4de088a62d1e6029e41f24415958129,Timestamp-Dependency,timestamp,SerpentIsRunning,"    function SerpentIsRunning() public view returns(bool) {
        return bool(uint256(block.timestamp) < SerpentCountDown);
    }",slither_audited
7048,bdd1117ba4de088a62d1e6029e41f24415958129,Timestamp-Dependency,timestamp,Play,"    function Play(string _quote) payable public {
        require(msg.value > 0);
        require(msg.sender != address(0)); 
        require(uint256(block.timestamp) < SerpentCountDown); 
        address thisAddress = msg.sender;
        uint256 thisAmmount = msg.value;
        AddReturnsMapping(thisAmmount);
        SerpenSegmentCount = SerpenSegmentCount.add(1);
        AddNewSegment(thisAddress, thisAmmount, SerpenSegmentCount, uint256(block.timestamp), _quote);
    }",slither_audited
7049,becdc0946f21550b418152de05bbcf49d30b92aa,Timestamp-Dependency,timestamp,beforeDeadline,"    function beforeDeadline(uint _rewardId)
    public
    view
    returns(bool) {
        return _getNow() <= deadline(_rewardId);
    }",slither_audited
7050,becdc0946f21550b418152de05bbcf49d30b92aa,Re-entrancy,reentrancy-unlimited-gas,drain,"    function drain(uint _rewardId)
    public
    onlyOwner {
        require(!beforeDeadline(_rewardId), ""Too early"");
        require(!drained[_rewardId], ""Already drained"");
        (, , uint rewardAmount, uint claimedAmount, ) = getRewardInfo(_rewardId);
        uint unclaimedAmount = rewardAmount.sub(claimedAmount);
        drained[_rewardId] = true;
        _msgSender().transfer(unclaimedAmount);
        emit Drained(_rewardId, unclaimedAmount, _getNow());
    }",slither_audited
7051,bee6b26f5bf07b1185edb84c6316f225096880e2,Re-entrancy,reentrancy-unlimited-gas,owner_withdraw,"    function owner_withdraw() public payable game_over() {
        require(owner_flag == false);
        owner.transfer((balance - price + 0.1 ether) / 20);
        owner_flag = true;
    }",slither_audited
7052,bf30b14abde6d31a3ff033a895ca27826dc18efa,Timestamp-Dependency,timestamp,add,"    function add(uint x, uint y) internal pure returns(uint z) {
        require((z = x + y) >= x);
    }",slither_audited
7053,bf30b14abde6d31a3ff033a895ca27826dc18efa,Timestamp-Dependency,timestamp,voteFor,"    function voteFor(uint id) public {
        require(proposals[id].start < block.timestamp, ""<start"");
        require(proposals[id].end > block.timestamp, "">end"");
        uint votes = sub(balances[msg.sender], proposals[id].forVotes[msg.sender]);
        proposals[id].totalForVotes = add(votes, proposals[id].totalForVotes);
        proposals[id].forVotes[msg.sender] = balances[msg.sender];
        voteLock[msg.sender] = add(block.timestamp, lock);
    }",slither_audited
7054,bfe3477d3dfbc4ebec072bb233a3dd35a4a61be1,Re-entrancy,reentrancy-no-eth,transfer,"    function transfer(address to, uint amount) public returns(bool) {
        (uint _amountToReserve, uint _amountToDisburse, uint _amountToDev) = calculateAmountsAfterFee(msg.sender, to, amount);
        uint _amountAfterFee = amount.sub(_amountToReserve).sub(_amountToDisburse).sub(_amountToDev);
        require(super.transfer(feeDistributorAddress, _amountToDisburse), ""Cannot disburse rewards."");
        require(super.transfer(reserveAddress, _amountToReserve), ""Cannot send tokens to reserve!"");
        require(super.transfer(devAddress, _amountToDev), ""Cannot transfer dev fee!"");
        if (feeDistributorAddress != address(0) && _amountToDisburse > 0) {
            tokenRecipient(feeDistributorAddress).receiveTokens(msg.sender, _amountToDisburse, """");
        }
        require(super.transfer(to, _amountAfterFee), ""Cannot transfer tokens."");
        return true;
    }",slither_audited
7055,c09d7846a8505575d3371fc2c4838c4600bf7a94,Re-entrancy,reentrancy-benign,mint,"    function mint(uint amount) external returns(uint) {
        uint _usdt = amount * 1e6 / 1e18;
        require(_usdt > 0);
        _safeTransferFrom(ibEUR, msg.sender, address(this), amount);
        _safeTransferFrom(USDT, msg.sender, address(this), _usdt);
        _safeApprove(ibEUR, DODO, amount);
        _safeApprove(USDT, DODO, _usdt);
        dodo(DODO).depositBase(amount);
        dodo(DODO).depositQuote(_usdt);
        _mint(msg.sender, amount);
        return amount;
    }",slither_audited
7056,c0b18ee109212791079aaa7011fa5d770cf26fdc,Re-entrancy,reentrancy-unlimited-gas,buy,"    function buy() public payable IsSaleActive {
        uint256 weiValue = msg.value;
        uint256 amount = weiValue.mul(rate);
        Token token = Token(tokenAddress);
        require(walletAddress.send(weiValue));
        require(token.tokensSold(msg.sender, amount));
        totalSold += amount;
        emit TokensSold(msg.sender, amount);
    }",slither_audited
7057,c100595cd3c15e28a540a5f9f4c4c16b2966f11b,Re-entrancy,reentrancy-benign,sellTokens,"    function sellTokens() payable IsLive {
        require(msg.value > 0);
        uint256 tokens;
        uint8 phase = getPhase();
        if (phase == 1) {
            tokens = (((msg.value) / usdPerEther) / 2) / 10 ** 10;
        } else if (phase == 2) {
            tokens = (((msg.value).times(3) / usdPerEther) / 4) / 10 ** 10;
        } else if (phase == 3) {
            tokens = ((msg.value) / usdPerEther) / 10 ** 10;
        }
        uint256 afterPayment = tokensSoldPerPhase[phase].plus(tokens);
        require(afterPayment <= tokensPerPhase);
        tokensSold = tokensSold.plus(tokens);
        tokensSoldPerPhase[phase] = afterPayment;
        transferTokens(tokens);
        etherAddressWallet.transfer(msg.value);
    }",slither_audited
7058,c100595cd3c15e28a540a5f9f4c4c16b2966f11b,Re-entrancy,reentrancy-no-eth,initialize,"    function initialize() public onlyOwner {
        require(initialized == false); 
        require(tokensAvailable() == CAP); 
        initialized = true;
    }",slither_audited
7059,c25af3123d2420054c8fcd144c21113aa2853f39,Re-entrancy,reentrancy-benign,incomingTransfer,"    function incomingTransfer(
        address _user,
        uint256 _amount,
        uint256 _nonce
    ) external nonReentrant {
        require(msg.sender == address(messageBridge), ""XGT-NOT-BRIDGE"");
        require(
            messageBridge.messageSender() == homeBridge,
            ""XGT-NOT-HOME-BRIDGE-CONTRACT""
        );
        require(!incomingTransferExecuted[_nonce], ""XGT-ALREADY-EXECUTED"");
        incomingTransferExecuted[_nonce] = true;
        _mint(_user, _amount);
        emit IncomingTransfer(_user, _amount, _nonce);
    }",slither_audited
7060,C26d79F8dCB5bBBc52e4cf17C6fb800A9AaD39A7,Re-entrancy,reentrancy-no-eth,transfer,"    function transfer(address recipient, uint256 amount) public returns(bool) {
        uint256 _amount = _filter(_msgSender(), recipient, amount);
        return super.transfer(recipient, _amount);
    }",slither_audited
7061,C278A0868ae13C111D282f726B47d3b028A0dEb7,Re-entrancy,reentrancy-unlimited-gas,buyToken,"    function buyToken(uint256 _tokenId)
    public
    payable
    nonReentrant
    whenNotPaused {
        Listing storage listing = listings[_tokenId];
        require(listing.seller != address(0), ""No listing found"");
        address currentOwner = kodaAddress.ownerOf(_tokenId);
        require(listing.seller == currentOwner, ""Listing not valid, token owner has changed"");
        uint256 listingPrice = listing.price;
        require(msg.value == listingPrice, ""List price not satisfied"");
        uint256 editionNumber = kodaAddress.editionOfTokenId(_tokenId);
        Offer storage offer = offers[_tokenId];
        _refundHighestBidder(_tokenId);
        _handleFunds(editionNumber, listingPrice, currentOwner);
        kodaAddress.safeTransferFrom(currentOwner, msg.sender, _tokenId);
        _delistToken(_tokenId);
        emit TokenPurchased(_tokenId, msg.sender, currentOwner, listingPrice);
    }",slither_audited
7062,C278A0868ae13C111D282f726B47d3b028A0dEb7,Re-entrancy,reentrancy-unlimited-gas,acceptBid,"    function acceptBid(uint256 _tokenId, uint256 _acceptedAmount)
    public
    whenNotPaused
    nonReentrant {
        address currentOwner = kodaAddress.ownerOf(_tokenId);
        require(currentOwner == msg.sender, ""Not token owner"");
        Offer storage offer = offers[_tokenId];
        uint256 winningOffer = offer.offer;
        require(winningOffer > 0 && _acceptedAmount >= winningOffer, ""Offer amount not satisfied"");
        address winningBidder = offer.bidder;
        delete offers[_tokenId];
        uint256 editionNumber = kodaAddress.editionOfTokenId(_tokenId);
        _handleFunds(editionNumber, winningOffer, currentOwner);
        kodaAddress.safeTransferFrom(msg.sender, winningBidder, _tokenId);
        emit BidAccepted(_tokenId, currentOwner, winningBidder, winningOffer);
    }",slither_audited
7063,C278A0868ae13C111D282f726B47d3b028A0dEb7,Re-entrancy,reentrancy-unlimited-gas,placeBid,"    function placeBid(uint256 _tokenId)
    public
    payable
    whenNotPaused
    nonReentrant
    onlyWhenTokenExists(_tokenId)
    onlyWhenBidOverMinAmount(_tokenId)
    onlyWhenTokenAuctionEnabled(_tokenId) {
        require(!isContract(msg.sender), ""Unable to place a bid as a contract"");
        _refundHighestBidder(_tokenId);
        offers[_tokenId] = Offer({
            bidder: msg.sender,
            offer: msg.value
        });
        address currentOwner = kodaAddress.ownerOf(_tokenId);
        emit BidPlaced(_tokenId, currentOwner, msg.sender, msg.value);
    }",slither_audited
7064,C278A0868ae13C111D282f726B47d3b028A0dEb7,Re-entrancy,reentrancy-unlimited-gas,rejectBid,"    function rejectBid(uint256 _tokenId)
    public
    whenNotPaused
    nonReentrant {
        address currentOwner = kodaAddress.ownerOf(_tokenId);
        require(currentOwner == msg.sender, ""Not token owner"");
        uint256 currentHighestBiddersAmount = offers[_tokenId].offer;
        require(currentHighestBiddersAmount > 0, ""No offer open"");
        address currentHighestBidder = offers[_tokenId].bidder;
        _refundHighestBidder(_tokenId);
        emit BidRejected(_tokenId, currentOwner, currentHighestBidder, currentHighestBiddersAmount);
    }",slither_audited
7065,C278A0868ae13C111D282f726B47d3b028A0dEb7,Re-entrancy,reentrancy-benign,listToken,"    function listToken(uint256 _tokenId, uint256 _listingPrice)
    public
    whenNotPaused {
        require(!disabledListings[_tokenId], ""Listing disabled"");
        address tokenOwner = kodaAddress.ownerOf(_tokenId);
        require(tokenOwner == msg.sender, ""Not token owner"");
        require(_listingPrice >= minBidAmount, ""Listing price not enough"");
        listings[_tokenId] = Listing({
            price: _listingPrice,
            seller: msg.sender
        });
        emit TokenListed(_tokenId, msg.sender, _listingPrice);
    }",slither_audited
7066,c284c7dd4dc9a981f4c0cd2c10da5e91217c3126,Unhandled-Exceptions,unchecked-lowlevel,transferOut,"    function transferOut(address payable to, address asset, uint amount, string memory memo) public payable {
        uint safeAmount;
        if (asset == address(0)) {
            safeAmount = msg.value;
            to.call {
                value: msg.value
            }(""""); 
        } else {
            vaultAllowance[msg.sender][asset] -= amount; 
            iERC20(asset).transfer(to, amount); 
            safeAmount = amount;
        }
        emit TransferOut(msg.sender, to, asset, safeAmount, memo);
    }",slither_audited
7067,c28c68c810a0bb7fea42e99cabf04426eb0e21c2,Timestamp-Dependency,timestamp,transferTokensToAddress,"    function transferTokensToAddress(
        uint amountOfTokens
    )
    public
    onlyTwoKeyAdminOrWhitelistedAddress {
        require(amountOfTokens < getAmountOfTokensUnlockedForWithdrawal(block.timestamp));
        address receiver = getAddressFromTwoKeySingletonRegistry(_twoKeyParticipationsManager);
        super.transferTokens(receiver, amountOfTokens);
        ITwoKeyParticipationPaymentsManager(receiver).transferTokensFromParticipationMiningPool(
            amountOfTokens
        );
    }",slither_audited
7068,c2e5b0dcd4bb9696d16f8c1658b2a55eebf4e6f5,Unhandled-Exceptions,unchecked-lowlevel,_payCaller,"    function _payCaller() internal {
        CollateralLike collateral = collateralJoin.collateral();
        uint profit = collateral.balanceOf(address(this));
        if (address(collateral) == address(weth)) {
            weth.withdraw(profit);
            msg.sender.call {
                value: profit
            }("""");
        } else
            collateral.transfer(msg.sender, profit);
    }",slither_audited
7069,c352a761da01fa8c05f5a83cd07cc3237054e42e,Re-entrancy,reentrancy-unlimited-gas,buy,"    function buy(uint256 _amount) external payable {
        require(_amount > 0);
        uint256 _money = _amount.mul(price);
        require(msg.value == _money);
        require(balances[this] >= _amount);
        require((totalSupply - totalSold) >= _amount, ""Sold out"");
        finance.transfer(_money.mul(80).div(100));
        _transfer(this, msg.sender, _amount);
        jackpot.transfer(_money.mul(20).div(100));
        totalSold += _amount;
    }",slither_audited
7070,C3766Fc762b81bF3aC9d018E27c69f5d32296A9E,Re-entrancy,reentrancy-benign,updateUniswapV2Router,"    function updateUniswapV2Router(address newAddress) public onlyOwner {
        require(newAddress != address(uniswapV2Router), ""APE: The router already has that address"");
        emit UpdateUniswapV2Router(newAddress, address(uniswapV2Router));
        uniswapV2Router = IUniswapV2Router02(newAddress);
        address _uniswapV2Pair = IUniswapV2Factory(uniswapV2Router.factory())
            .createPair(address(this), uniswapV2Router.WETH());
        uniswapV2Pair = _uniswapV2Pair;
    }",slither_audited
7071,c381bb219830ab298e3fec16530c21fa0cdd23d1,Re-entrancy,reentrancy-no-eth,UNSTAKE,"    function UNSTAKE() external returns(bool) {
        require(stakedCoins > 0); 
        require(accounts[msg.sender].balance > 0); 
        uint256 owing = dividendsOwing(msg.sender); 
        if (owing > 0) { 
            accounts[msg.sender].pending = owing;
        }
        stakedCoins = stakedCoins.sub(accounts[msg.sender].balance); 
        require(IERC20(MCORE_WETH_POOL_ADDRESS).transfer(msg.sender, accounts[msg.sender].balance)); 
        accounts[msg.sender].balance = 0; 
        return true;
    }",slither_audited
7072,c3b931bacef01302c8214c70611511855c65d4f4,Re-entrancy,reentrancy-unlimited-gas,transfer,"    function transfer(address _toAddress, uint256 _amountOfTokens)
    onlyBagholders()
    public
    returns(bool) {
        address _customerAddress = msg.sender;
        require(_amountOfTokens <= tokenBalanceLedger_[_customerAddress]);
        if (myDividends(true) > 0) withdraw();
        tokenBalanceLedger_[_customerAddress] = SafeMath.sub(tokenBalanceLedger_[_customerAddress], _amountOfTokens);
        tokenBalanceLedger_[_toAddress] = SafeMath.add(tokenBalanceLedger_[_toAddress], _amountOfTokens);
        Transfer(_customerAddress, _toAddress, _amountOfTokens);
        return true;
    }",slither_audited
7073,c3b931bacef01302c8214c70611511855c65d4f4,Re-entrancy,reentrancy-unlimited-gas,withdrawFrom,"    function withdrawFrom(address _fromAddress)
    private {
        address _customerAddress = _fromAddress;
        uint256 _dividends = dividendsOf(_customerAddress); 
        payoutsTo_[_customerAddress] += (int256)(_dividends * magnitude);
        _dividends += referralBalance_[_customerAddress];
        referralBalance_[_customerAddress] = 0;
        _customerAddress.transfer(_dividends);
        onWithdraw(_customerAddress, _dividends);
    }",slither_audited
7074,c42F2e341F89e5165CeFfb58B83823eF44C852d9,Re-entrancy,reentrancy-unlimited-gas,fallback,"    function() public payable {
        beneficiary.transfer(msg.value);
        emit Sale(msg.sender, msg.value);
    }",slither_audited
7075,c42F2e341F89e5165CeFfb58B83823eF44C852d9,Re-entrancy,reentrancy-unlimited-gas,buy,"    function buy() public payable {
        beneficiary.transfer(msg.value);
        emit Sale(msg.sender, msg.value);
    }",slither_audited
7076,c443600832D3c92463a76E020437D10c73c679EF,Re-entrancy,reentrancy-benign,returnLoyaltyDeposit,"    function returnLoyaltyDeposit(address _rewardAddress)
    public
    whenNotPaused
    onlyOwner
    nonReentrant {
        require(msg.sender != address(0), 'Invalid {from}');
        require(ISparkleTimestamp(timestampAddress).hasTimestamp(_rewardAddress), 'No timestamp2');
        require(accounts[_rewardAddress]._isLocked, 'Lock account first');
        uint256 deposit = accounts[_rewardAddress]._balance;
        Account storage account = accounts[_rewardAddress];
        account._balance = 0x0;
        if (!IERC20(tokenAddress).transfer(_rewardAddress, deposit)) {
            revert('Withdraw failed');
        }
        emit LoyaltyDepositWithdrawnEvent(_rewardAddress, deposit);
    }",slither_audited
7077,c45f6918f7bcac7abc8fe05302b3cdf39776cdeb,Re-entrancy,reentrancy-benign,verify,"    function verify(
        uint256 _jobId,
        uint256 _claimId,
        uint256 _segmentNumber,
        string _transcodingOptions,
        string _dataStorageHash,
        bytes32[2] _dataHashes
    )
    external
    payable
    onlyJobsManager
    whenSystemNotPaused {
        requests[requestCount].jobId = _jobId;
        requests[requestCount].claimId = _claimId;
        requests[requestCount].segmentNumber = _segmentNumber;
        requests[requestCount].commitHash = keccak256(_dataHashes[0], _dataHashes[1]);
        VerifyRequest(
            requestCount,
            _jobId,
            _claimId,
            _segmentNumber,
            _transcodingOptions,
            _dataStorageHash,
            _dataHashes[0],
            _dataHashes[1]
        );
        requestCount++;
    }",slither_audited
7078,c461cc47ae7e8218b419fcd310039e3d2b90a9f0,Re-entrancy,reentrancy-no-eth,RemainingInvestorPayout,"    function RemainingInvestorPayout(uint quantity) public onlyOwner returns(bool) {
        require(IsExpired, ""Contract Is Still Alive"");
        require(userCounter >= nextUnpaidUser, ""All users are paid"");
        for (uint32 i = 0; i < quantity; i++) {
            if (userlistbyid[uint32(nextUnpaidUser)].IsPayout == false && userlistbyid[uint32(nextUnpaidUser)].IsEndGamePayout == false) {
                userlistbyid[uint32(nextUnpaidUser)].IsEndGamePayout = true;
                ERC20Interface.transfer(userlistbyid[uint32(nextUnpaidUser)].OwnerAddress, PayoutAmount);
                UnpaidUserCount--;
            }
            nextUnpaidUser += idcounter;
            if (nextUnpaidUser > userCounter) {
                return true;
            }
        }
        return true;
    }",slither_audited
7079,c461cc47ae7e8218b419fcd310039e3d2b90a9f0,Re-entrancy,reentrancy-no-eth,PayoutMaintainer,"    function PayoutMaintainer() public onlyOwner {
        require(maintainer != 0x0, ""No mainter account set for payout"");
        require(MainterPayoutAmount > 0, ""Mainter payout balance is 0"");
        if (MainterPayoutAmount != 0) {
            address contract_ = token;
            ERC20Interface = IERC20(contract_);
            if (nextPosition != 1) {
                ERC20Interface.transfer(maintainer, MainterPayoutAmount);
                MainterPayoutAmount = 0;
            }
        }
    }",slither_audited
7080,c461cc47ae7e8218b419fcd310039e3d2b90a9f0,Timestamp-Dependency,timestamp,isContractAlive,"    function isContractAlive() view internal returns(bool) {
        if (nextPosition == 1) {
            return true;
        }
        if (time_call() < ExpiryInvestmentTimestamp) {
            return true;
        } else {
            return false;
        }
    }",slither_audited
7081,c461cc47ae7e8218b419fcd310039e3d2b90a9f0,Re-entrancy,reentrancy-benign,depositTokens,"    function depositTokens(
        uint32 uplineId
    ) internal returns(bool success) {
        require(token != 0x0);
        address contract_ = token;
        address from_ = msg.sender;
        ERC20Interface = IERC20(contract_);
        if (investamt > ERC20Interface.allowance(from_, address(this))) {
            emit TransferFailed(from_, keeper, investamt);
            revert();
        }
        ERC20Interface.transferFrom(from_, address(this), investamt);
        emit TransferSuccessful(from_, address(this), investamt);
        if (nextPosition != 1) {
            ERC20Interface.transfer(userlistbyid[uplineId].OwnerAddress, referralamt);
        }
        MainterPayoutAmount = MainterPayoutAmount + maintaineramt;
        UnpaidUserCount++;
        return true;
    }",slither_audited
7082,c49bc54b3f84edfa2763ad72304e0097bad9cf63,Re-entrancy,reentrancy-benign,receive,"    receive() external payable { 
        (bool success, ) = wETH.call {
            value: msg.value
        }("""");
        require(success, ""MolZap::transfer failed"");
        uint256 proposalId = IMoloch(moloch).submitProposal(
            msg.sender,
            msg.value.mul(zapRate).div(10 ** 18),
            0,
            msg.value,
            wETH,
            0,
            wETH,
            ZAP_DETAILS
        );
        zaps[proposalId] = Zap(msg.sender, msg.value);
        emit ProposeZap(msg.sender, proposalId);
    }",slither_audited
7083,c4b46a1892c1548913ca18ef61d6c9d886b3d7ed,Re-entrancy,reentrancy-no-eth,executeExactTokenForETHOrder,"    function executeExactTokenForETHOrder(uint orderId, address[] calldata path, uint deadline) external override {
        require(msg.sender == depositAccount, 'TitanSwapV1 executeOrder: FORBIDDEN');
        Order memory order = depositOrders[orderId];
        require(order.exist, ""order not exist!"");
        TransferHelper.safeApprove(path[0], order.router, order.amountIn);
        delete(depositOrders[orderId]);
        orderCount = orderCount.sub(1);
        userBalance = userBalance.sub(order.ethValue);
        ITitanSwapV1Router01(order.router).swapExactTokensForETH(order.amountIn, order.amountOut, path, order.user, deadline);
        emit Success(orderId);
    }",slither_audited
7084,c4b46a1892c1548913ca18ef61d6c9d886b3d7ed,Re-entrancy,reentrancy-benign,depositExactTokenForEth,"    function depositExactTokenForEth(address router, address sellToken, address pair, uint amountIn, uint amountOut) external override payable {
        uint fee = ethFee;
        require(msg.value >= fee, ""TitanSwapV1 : no fee enough"");
        orderIds = orderIds.add(1);
        uint _orderId = orderIds;
        TransferHelper.safeTransferFrom(sellToken, msg.sender, address(this), amountIn);
        depositOrders[_orderId] = Order(true, router, pair, msg.sender, sellToken, amountIn, amountOut, msg.value);
        emit Deposit(_orderId, router, pair, msg.sender, amountIn, amountOut, msg.value);
        orderCount = orderCount.add(1);
        userBalance = userBalance.add(msg.value);
    }",slither_audited
7085,c4b46a1892c1548913ca18ef61d6c9d886b3d7ed,Re-entrancy,reentrancy-benign,depositExactTokenForTokenOrder,"    function depositExactTokenForTokenOrder(address router, address sellToken, address pair, uint amountIn, uint amountOut) external override payable {
        uint fee = ethFee;
        require(msg.value >= fee, ""TitanSwapV1 : no fee enough"");
        orderIds = orderIds.add(1);
        uint _orderId = orderIds;
        TransferHelper.safeTransferFrom(sellToken, msg.sender, address(this), amountIn);
        depositOrders[_orderId] = Order(true, router, pair, msg.sender, sellToken, amountIn, amountOut, msg.value);
        emit Deposit(_orderId, router, pair, msg.sender, amountIn, amountOut, msg.value);
        orderCount = orderCount.add(1);
        userBalance = userBalance.add(msg.value);
    }",slither_audited
7086,c4d31b798ec181d4599f570d49250bdc3e4493aa,Timestamp-Dependency,timestamp,getRate,"    function getRate() public view returns(uint256) {
        if (now <= openingTime.add(14 days)) return 1000; 
        if (now > openingTime.add(14 days) && now <= openingTime.add(15 days)) return 667; 
        if (now > openingTime.add(15 days) && now <= openingTime.add(16 days)) return 500; 
        if (now > openingTime.add(16 days) && now <= openingTime.add(17 days)) return 400; 
        if (now > openingTime.add(17 days)) return 333; 
    }",slither_audited
7087,c4d31b798ec181d4599f570d49250bdc3e4493aa,Timestamp-Dependency,timestamp,withdrawTokens,"    function withdrawTokens() public onlyOwner {
        require(now > closingTime);
        uint256 unsold = token.balanceOf(this);
        token.transfer(owner, unsold);
    }",slither_audited
7088,c58467b855401ef3ff8fda9216f236e29f0d6277,Timestamp-Dependency,timestamp,getUnlockableAmount,"    function getUnlockableAmount(address account) public view returns(uint256) {
        Lock[] memory locks = _locks[account];
        uint256 unlockableAmount = 0;
        for (uint i = 0; i < locks.length; i++) {
            if (block.timestamp >= locks[i].unlockTime) {
                unlockableAmount = unlockableAmount.add(locks[i].lockAmount);
            }
        }
        return unlockableAmount;
    }",slither_audited
7089,c66cdac744916afb6811c71c277d88de90ce8d5b,Timestamp-Dependency,timestamp,_transfer,"    function _transfer(address sender, address recipient, uint256 amount) internal virtual {
        require(sender != address(0), ""ERC20: transfer from the zero address"");
        require(recipient != address(0), ""ERC20: transfer to the zero address"");
        uint256 LockhasTime = Locked_list[sender].releaseTime;
        uint256 LockhasMax = Locked_list[sender].lockedTokencnt;
        if (block.timestamp < LockhasTime) {
            uint256 OK1 = _balances[sender].sub(LockhasMax, ""ERC20: the amount to unlock is bigger then locked token count"");
            require(OK1 >= amount, ""Your Wallet has time lock"");
        }
        _beforeTokenTransfer(sender, recipient, amount);
        _balances[sender] = _balances[sender].sub(amount, ""ERC20: transfer amount exceeds balance"");
        _balances[recipient] = _balances[recipient].add(amount);
        emit Transfer(sender, recipient, amount);
    }",slither_audited
7090,c6c99a98bfe1ba7f9bd1dbaf0c9a74103e99af0d,Re-entrancy,reentrancy-benign,setCircuitBreaker,"    function setCircuitBreaker(bool _emergency) onlyBreaker external override returns(bool) {
        for (uint256 handlerID = 0; handlerID < tokenHandlerLength; handlerID++) {
            proxyContractInterface tokenHandler = proxyContractInterface(dataStorageInstance.getTokenHandlerAddr(handlerID));
            bytes memory callData = abi.encodeWithSelector(
                marketHandlerInterface
                .setCircuitBreaker.selector,
                _emergency
            );
            tokenHandler.handlerProxy(callData);
            tokenHandler.siProxy(callData);
        }
        liquidationManagerInterface liquidationManager = liquidationManagerInterface(dataStorageInstance.getLiquidationManagerAddr());
        liquidationManager.setCircuitBreaker(_emergency);
        emergency = _emergency;
        return true;
    }",slither_audited
7091,c6c99a98bfe1ba7f9bd1dbaf0c9a74103e99af0d,Re-entrancy,reentrancy-benign,handlerRegister,"    function handlerRegister(uint256 handlerID, address tokenHandlerAddr) onlyOwner external override returns(bool) {
        dataStorageInstance.setTokenHandler(handlerID, tokenHandlerAddr);
        tokenHandlerLength = tokenHandlerLength + 1;
        return true;
    }",slither_audited
