,address,tools,lines,nb_vulnerabilities,source_code,vulnerability_category_labels,md5_hash,scores,accepted_labels,token_count
10,0x4f878c0852722b0976a955d68b376e4cd4ae99e5,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 1}, 'categories': {'arithmetic': 1}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'manticore': {'vulnerabilities': {}, 'categories': {}}, 'maian': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}",[6],1,"pragma solidity ^0.4.11; contract WaykiCoin{ mapping (address => uint256) balances; address public owner; string public name; string public symbol; uint8 public decimals; uint256 public totalSupply; mapping (address => mapping (address => uint256)) allowed; function WaykiCoin() public { owner = msg.sender; name = ""WaykiCoin""; symbol = ""WIC""; decimals = 8; totalSupply = 21000000000000000; balances[owner] = totalSupply; } function balanceOf(address _owner) public constant returns (uint256 balance) { return balances[_owner]; } function transfer(address _to, uint256 _value) public returns (bool success) { require(_value > 0 ); require(balances[msg.sender] >= _value); require(balances[_to] + _value > balances[_to]); balances[msg.sender] -= _value; balances[_to] += _value; Transfer(msg.sender, _to, _value); return true; } function transferFrom(address _from, address _to, uint256 _value) public returns (bool success) { require(balances[_from] >= _value); require(balances[_to] + _value >= balances[_to]); require(_value <= allowed[_from][msg.sender]); balances[_from] -= _value; balances[_to] += _value; allowed[_from][msg.sender] -= _value; Transfer(_from, _to, _value); return true; } function approve(address _spender, uint256 _value) public returns (bool success) { require(balances[msg.sender] >= _value); allowed[msg.sender][_spender] = _value; Approval(msg.sender, _spender, _value); return true; } function allowance(address _owner, address _spender) public constant returns (uint256 remaining) { return allowed[_owner][_spender]; } function () private { revert(); } event Transfer(address indexed _from, address indexed _to, uint256 _value); event Approval(address indexed _owner, address indexed _spender, uint256 _value); }",{'arithmetic'},fdc5115e0dde6972423c4cffff221758,"{'access_control': 0.0, 'arithmetic': np.float64(0.220970829953588), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.8888888888888888}",{'arithmetic'},482
11,0xfb0f7189b354660e649ae14261a9fe0e8febf369,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {'locked-ether': 1, 'reentrancy-no-eth': 1}, 'categories': {'Other': 1, 'reentrancy': 1}}, 'oyente': {'vulnerabilities': {}, 'categories': {}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'manticore': {'vulnerabilities': {}, 'categories': {}}, 'maian': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[84, 53]",2,"pragma solidity ^0.4.18; interface token { function transfer(address receiver, uint amount) external; } contract owned { address public owner; constructor() public { owner = msg.sender; } modifier onlyOwner { require(msg.sender == owner); _; } function transferOwnership(address newOwner) onlyOwner public { owner = newOwner; } } contract CandyContract is owned{ token public tokenReward; uint public totalCandyNo; address public collectorAddress; mapping(address => uint256) public balanceOf; event GoalReached(address recipient, uint totalAmountRaised); event FundTransfer(address backer, uint amount, bool isContribution); constructor( address addressOfTokenUsedAsReward, address collector ) public { totalCandyNo = 1e8; tokenReward = token(addressOfTokenUsedAsReward); collectorAddress = collector; } function () payable public { require(totalCandyNo > 0); uint amount = getCurrentCandyAmount(); require(amount > 0); require(balanceOf[msg.sender] == 0); totalCandyNo -= amount; balanceOf[msg.sender] = amount; tokenReward.transfer(msg.sender, amount * 1e18); emit FundTransfer(msg.sender, amount, true); } function getCurrentCandyAmount() private view returns (uint amount){ if (totalCandyNo >= 7.5e7){ return 2000; }else if (totalCandyNo >= 5e7){ return 1500; }else if (totalCandyNo >= 2.5e7){ return 1000; }else if (totalCandyNo >= 500){ return 500; }else{ return 0; } } function collectBack() onlyOwner public{ require(totalCandyNo > 0); require(collectorAddress != 0x0); tokenReward.transfer(collectorAddress, totalCandyNo * 1e18); totalCandyNo = 0; } }","{'other', 'reentrancy'}",b2404239470b1ba706b1b22dd878525b,"{'access_control': 0.0, 'arithmetic': 0.0, 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': np.float64(0.33379622488293703), 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': np.float64(0.38781588416242685), 'clean': 0.8888888888888888}","{'other', 'reentrancy'}",419
12,0xb7bbf6d2f5372022cc07b6677a9eb49ce78da8c3,"{'mythril': {'vulnerabilities': {'Integer Overflow': 2}, 'categories': {'arithmetic': 2}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {}, 'categories': {}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'manticore': {'vulnerabilities': {}, 'categories': {}}, 'maian': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}",[1],2,"pragma solidity ^0.4.16;contract FinCrypChain {string public name;string public symbol;uint8 public decimals = 8;uint256 public totalSupply;mapping (address => uint256) public balanceOf;mapping (address => mapping (address => uint256)) public allowance;event Transfer(address indexed from, address indexed to, uint256 value);function FinCrypChain(uint256 initialSupply,string tokenName,string tokenSymbol) public {totalSupply = initialSupply * 10 ** uint256(decimals);balanceOf[msg.sender] = totalSupply;name = tokenName;symbol = tokenSymbol;}function _transfer(address _from, address _to, uint _value) internal {require(_to != 0x0);require(balanceOf[_from] >= _value);require(balanceOf[_to] + _value > balanceOf[_to]);uint previousBalances = balanceOf[_from] + balanceOf[_to];balanceOf[_from] -= _value;balanceOf[_to] += _value;Transfer(_from, _to, _value);assert(balanceOf[_from] + balanceOf[_to] == previousBalances);}function transfer(address _to, uint256 _value) public {_transfer(msg.sender, _to, _value);}function transferFrom(address _from, address _to, uint256 _value) public returns (bool success) {require(_value <= allowance[_from][msg.sender]);allowance[_from][msg.sender] -= _value;_transfer(_from, _to, _value);return true;}function approve(address _spender, uint256 _value) public returns (bool success) {allowance[msg.sender][_spender] = _value;return true;}}",{'arithmetic'},4d284d536ad4d8d27248fc34768f3146,"{'access_control': 0.0, 'arithmetic': np.float64(0.2599607613251101), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.8888888888888888}",{'arithmetic'},401
13,0xbf83c5368b56d8408858d06f1bce15c1261fbe8f,"{'mythril': {'vulnerabilities': {'Integer Overflow': 1}, 'categories': {'arithmetic': 1}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 1}, 'categories': {'arithmetic': 1}}, 'osiris': {'vulnerabilities': {'overflow_bugs': 1}, 'categories': {'arithmetic': 1}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'manticore': {'vulnerabilities': {}, 'categories': {}}, 'maian': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[34, 35, 5]",3,"pragma solidity ^0.4.16; contract ERC20token{ uint256 public totalSupply; string public name; uint8 public decimals; string public symbol; event Transfer(address indexed _from, address indexed _to, uint256 _value); event Approval(address indexed _owner, address indexed _spender, uint256 _value); mapping (address => uint256) balances; mapping (address => mapping (address => uint256)) allowed; function ERC20token(uint256 _initialAmount, string _tokenName, uint8 _decimalUnits, string _tokenSymbol) public { totalSupply = _initialAmount * 10 ** uint256(_decimalUnits); balances[msg.sender] = totalSupply; name = _tokenName; decimals = _decimalUnits; symbol = _tokenSymbol; } function transfer(address _to, uint256 _value) public returns (bool success) { require(balances[msg.sender] >= _value && balances[_to] + _value > balances[_to]); require(_to != 0x0); balances[msg.sender] -= _value; balances[_to] += _value; Transfer(msg.sender, _to, _value); return true; } function transferFrom(address _from, address _to, uint256 _value) public returns (bool success) { require(balances[_from] >= _value && allowed[_from][msg.sender] >= _value); balances[_to] += _value; balances[_from] -= _value; allowed[_from][msg.sender] -= _value; Transfer(_from, _to, _value); return true; } function balanceOf(address _owner) public constant returns (uint256 balance) { return balances[_owner]; } function approve(address _spender, uint256 _value) public returns (bool success) { allowed[msg.sender][_spender] = _value; Approval(msg.sender, _spender, _value); return true; } function allowance(address _owner, address _spender) public constant returns (uint256 remaining) { return allowed[_owner][_spender]; } }",{'arithmetic'},0ade28cfad142b09e3b90826f6ea4b88,"{'access_control': 0.0, 'arithmetic': np.float64(0.688514475437834), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.6666666666666666}",{'arithmetic'},478
14,0xfbc6336ea5319daba3a1d6fa3028fc54a9022f9a,"{'mythril': {'vulnerabilities': {'Integer Overflow': 2, 'Integer Underflow': 1}, 'categories': {'arithmetic': 3}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 1, 'Integer Overflow.': 1}, 'categories': {'arithmetic': 2}}, 'osiris': {'vulnerabilities': {'overflow_bugs': 1, 'underflow_bugs': 1}, 'categories': {'arithmetic': 2}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'manticore': {'vulnerabilities': {}, 'categories': {}}, 'maian': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[34, 35, 5, 51, 52, 61, 63]",7,"pragma solidity ^0.4.13; contract Bhtd { address public owner; string public name; string public symbol; uint8 public decimals; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => mapping (address => uint256)) public allowance; event Transfer(address indexed from, address indexed to, uint256 value); event Burn(address indexed from, uint256 value); function Bhtd() { owner = 0x8De0C14567088e2d8609a13EF986ae59d9e3dbB0; name = 'Bhtd'; symbol = 'BHTD'; decimals = 18; totalSupply = 320000000000000000000000000; balanceOf[owner] = 320000000000000000000000000; } function transfer(address _to, uint256 _value) returns (bool success) { require(balanceOf[msg.sender] >= _value); balanceOf[msg.sender] -= _value; balanceOf[_to] += _value; Transfer(msg.sender, _to, _value); return true; } function approve(address _spender, uint256 _value) returns (bool success) { allowance[msg.sender][_spender] = _value; return true; } function transferFrom(address _from, address _to, uint256 _value) returns (bool success) { require(balanceOf[_from] >= _value); require(allowance[_from][msg.sender] >= _value); balanceOf[_from] -= _value; balanceOf[_to] += _value; allowance[_from][msg.sender] -= _value; Transfer(_from, _to, _value); return true; } function burn(uint256 _value) returns (bool success) { require(balanceOf[msg.sender] >= _value); balanceOf[msg.sender] -= _value; totalSupply -= _value; Burn(msg.sender, _value); return true; } }",{'arithmetic'},480b13563f768a4161609c94110ec58a,"{'access_control': 0.0, 'arithmetic': np.float64(0.688514475437834), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.6666666666666666}",{'arithmetic'},439
15,0x2f85e502a988af76f7ee6d83b7db8d6c0a823bf9,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {}, 'categories': {}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'manticore': {'vulnerabilities': {'Potentially reading uninitialized storage': 1}, 'categories': {'Other': 1}}, 'maian': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}",[16],1,"pragma solidity ^0.4.16; contract LatiumX { string public constant name = ""LatiumX""; string public constant symbol = ""LATX""; uint8 public constant decimals = 8; uint256 public constant totalSupply = 300000000 * 10 ** uint256(decimals); address public owner; mapping (address => uint256) public balanceOf; event Transfer(address indexed _from, address indexed _to, uint _value); function LatiumX() { owner = msg.sender; balanceOf[owner] = totalSupply; } function transfer(address _to, uint256 _value) { require(_to != 0x0); require(msg.sender != _to); require(_value > 0 && balanceOf[msg.sender] >= _value); require(balanceOf[_to] + _value > balanceOf[_to]); balanceOf[msg.sender] -= _value; balanceOf[_to] += _value; Transfer(msg.sender, _to, _value); } }",{'other'},b23502d37a4fbd4a316227ad78e346c3,"{'access_control': 0.0, 'arithmetic': 0.0, 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': np.float64(0.1111111111111111), 'clean': 0.8888888888888888}",{'other'},226
16,0x2d0e95bd4795d7ace0da3c0ff7b706a5970eb9d3,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 2}, 'categories': {'arithmetic': 2}}, 'osiris': {'vulnerabilities': {'overflow_bugs': 2}, 'categories': {'arithmetic': 2}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'manticore': {'vulnerabilities': {}, 'categories': {}}, 'maian': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[66, 59, 21]",4,"pragma solidity ^0.4.16; contract owned { address public owner; function owned() public { owner = msg.sender; } modifier onlyOwner { require(msg.sender == owner); _; } } contract TokenERC20 { string public name; string public symbol; uint8 public decimals = 18; uint256 public totalSupply; mapping (address => uint256) public balanceOf; event Transfer(address indexed from, address indexed to, uint256 value); function TokenERC20( uint256 initialSupply, string tokenName, string tokenSymbol ) public { totalSupply = initialSupply * 10 ** uint256(decimals); balanceOf[msg.sender] = totalSupply; name = tokenName; symbol = tokenSymbol; } function _transfer(address _from, address _to, uint _value) internal { require(_to != 0x0); require(balanceOf[_from] >= _value); require(balanceOf[_to] + _value > balanceOf[_to]); uint previousBalances = balanceOf[_from] + balanceOf[_to]; balanceOf[_from] -= _value; balanceOf[_to] += _value; Transfer(_from, _to, _value); assert(balanceOf[_from] + balanceOf[_to] == previousBalances); } function transfer(address _to, uint256 _value) public { _transfer(msg.sender, _to, _value); } } contract AllSportsCoin is owned, TokenERC20 { function AllSportsCoin( ) TokenERC20(1500000000, ""All Sports Coin"", ""SOC"") public {} function _transfer(address _from, address _to, uint _value) internal { require (_to != 0x0); require (balanceOf[_from] >= _value); require (balanceOf[_to] + _value > balanceOf[_to]); balanceOf[_from] -= _value; balanceOf[_to] += _value; Transfer(_from, _to, _value); } }",{'arithmetic'},4a3b161ee79b7ddeb520c17436e11016,"{'access_control': 0.0, 'arithmetic': np.float64(0.4285537141127238), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.7777777777777778}",{'arithmetic'},434
17,0xadd9b56a2be55b6310ca4d9412381863c6d74bc9,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 1}, 'categories': {'arithmetic': 1}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'manticore': {'vulnerabilities': {}, 'categories': {}}, 'maian': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}",[5],1,"contract Token { string public name; string public symbol; uint8 public decimals; uint256 public totalSupply; mapping (address => uint256) public balanceOf; event Transfer(address indexed from, address indexed to, uint256 value); function Token() { totalSupply = 15*(10**8)*(10**18); balanceOf[msg.sender] = 15*(10**8)*(10**18); name = ""GM(ngm)""; symbol = ""GM(ngm)""; decimals = 18; } function transfer(address _to, uint256 _value) { if (balanceOf[msg.sender] < _value || balanceOf[_to] + _value < balanceOf[_to]) revert(); balanceOf[msg.sender] -= _value; balanceOf[_to] += _value; Transfer(msg.sender, _to, _value); } function () { revert(); } }",{'arithmetic'},2166cbbdbdd315a6ffa9d3bc89e212c3,"{'access_control': 0.0, 'arithmetic': np.float64(0.220970829953588), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.8888888888888888}",{'arithmetic'},204
18,0x1dfabf381d80dd29d43bc347207b30a5c484bbd0,"{'mythril': {'vulnerabilities': {'Integer Overflow': 4}, 'categories': {'arithmetic': 4}}, 'slither': {'vulnerabilities': {'calls-loop': 1}, 'categories': {'denial_service': 1}}, 'oyente': {'vulnerabilities': {'Integer Underflow.': 1, 'Integer Overflow.': 1}, 'categories': {'arithmetic': 2}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {'SOLIDITY_GAS_LIMIT_IN_LOOPS': 1, 'SOLIDITY_TRANSFER_IN_LOOP': 1}, 'categories': {'denial_service': 2}}, 'manticore': {'vulnerabilities': {}, 'categories': {}}, 'maian': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[3, 68, 5, 53, 55, 57]",9,"pragma solidity ^0.4.18; contract AirDropPromo { string public url = ""https: string public name; string public symbol; address owner; uint256 public totalSupply; event Transfer(address indexed _from, address indexed _to, uint256 _value); function AirDropPromo(string _tokenName, string _tokenSymbol) public { owner = msg.sender; totalSupply = 1; name = _tokenName; symbol = _tokenSymbol; } function balanceOf(address _owner) public view returns (uint256 balance){ return 777; } function transfer(address _to, uint256 _value) public returns (bool success){ return true; } function transferFrom(address _from, address _to, uint256 _value) public returns (bool success){ return true; } function approve(address _spender, uint256 _value) public returns (bool success){ return true; } function allowance(address _owner, address _spender) public view returns (uint256 remaining){ return 0; } function promo(address[] _recipients) public { require(msg.sender == owner); for(uint256 i = 0; i < _recipients.length; i++){ _recipients[i].transfer(7777777777); emit Transfer(address(this), _recipients[i], 777); } } function setInfo(string _name) public returns (bool){ require(msg.sender == owner); name = _name; return true; } function() public payable{ } }","{'denial_service', 'arithmetic'}",d42cee138f3e454c7d23b4766dd9eff6,"{'access_control': 0.0, 'arithmetic': np.float64(0.4809315912786981), 'denial_service': np.float64(0.4151657683182716), 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.5555555555555556}","{'denial_service', 'arithmetic'}",337
19,0xb9812e2fa995ec53b5b6df34d21f9304762c5497,"{'mythril': {'vulnerabilities': {'Call data forwarded with delegatecall()': 1, 'DELEGATECALL to a user-supplied address': 1}, 'categories': {'access_control': 2}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {}, 'categories': {}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {'SOLIDITY_LOCKED_MONEY': 1}, 'categories': {'Other': 1}}, 'manticore': {'vulnerabilities': {}, 'categories': {}}, 'maian': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[26, 13]",3,"pragma solidity ^0.5.2; contract Proxied { address public masterCopy; } contract Proxy is Proxied { constructor(address _masterCopy) public { require(_masterCopy != address(0), ""The master copy is required""); masterCopy = _masterCopy; } function() external payable { address _masterCopy = masterCopy; assembly { calldatacopy(0, 0, calldatasize) let success := delegatecall(not(0), _masterCopy, 0, calldatasize, 0, 0) returndatacopy(0, 0, returndatasize) switch success case 0 { revert(0, returndatasize) } default { return(0, returndatasize) } } } } contract DutchExchangeProxy is Proxy { constructor(address _masterCopy) public Proxy(_masterCopy) {} }","{'other', 'access_control'}",20d03c368c1e8ba84fe39a1ccffa968c,"{'access_control': np.float64(0.14446405201872123), 'arithmetic': 0.0, 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': np.float64(0.1111111111111111), 'clean': 0.7777777777777778}","{'other', 'access_control'}",197
20,0x08a2246dcb48db6a5a9e1f6bc082752fceddd106,"{'mythril': {'vulnerabilities': {'Integer Overflow': 2}, 'categories': {'arithmetic': 2}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {}, 'categories': {}}, 'osiris': {'vulnerabilities': {'overflow_bugs': 2}, 'categories': {'arithmetic': 2}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'manticore': {'vulnerabilities': {}, 'categories': {}}, 'maian': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[35, 31]",4,"pragma solidity ^0.4.21; contract City { address public owner; string public name; string public symbol; uint8 public decimals = 18; uint256 public totalSupply; mapping (address => uint256) public balanceOf; mapping (address => bool) public frozenAccount; event Transfer(address indexed from, address indexed to, uint256 value); event FrozenFunds(address target, bool frozen); function City(uint256 initialSupply, string tokenName, string tokenSymbol) public{ owner = msg.sender; totalSupply = initialSupply * 10 ** uint256(decimals); balanceOf[msg.sender] = totalSupply; name = tokenName; symbol = tokenSymbol; } function transfer(address _to, uint _value) public{ address _from = msg.sender; require(!frozenAccount[_from]); require(_to != 0x0); require(balanceOf[_from] >= _value); require(balanceOf[_to] + _value > balanceOf[_to]); uint previousBalances = balanceOf[_from] + balanceOf[_to]; balanceOf[_from] -= _value; balanceOf[_to] += _value; Transfer(_from, _to, _value); assert(balanceOf[_from] + balanceOf[_to] == previousBalances); } function freezeAccount(address target, bool freeze) public{ require(msg.sender == owner); frozenAccount[target] = freeze; FrozenFunds(target, freeze); } }",{'arithmetic'},c4b43694bccd25ebc68781b47b456982,"{'access_control': 0.0, 'arithmetic': np.float64(0.46754364548424593), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': 0.0, 'clean': 0.7777777777777778}",{'arithmetic'},329
21,0xb88c46cc79a7ce693c6aaa5d61cbfe384c387097,"{'mythril': {'vulnerabilities': {}, 'categories': {}}, 'slither': {'vulnerabilities': {}, 'categories': {}}, 'oyente': {'vulnerabilities': {'Integer Overflow.': 1}, 'categories': {'arithmetic': 1}}, 'osiris': {'vulnerabilities': {}, 'categories': {}}, 'smartcheck': {'vulnerabilities': {}, 'categories': {}}, 'manticore': {'vulnerabilities': {'Potentially reading uninitialized storage': 1}, 'categories': {'Other': 1}}, 'maian': {'vulnerabilities': {}, 'categories': {}}, 'securify': {'vulnerabilities': {}, 'categories': {}}, 'honeybadger': {'vulnerabilities': {}, 'categories': {}}}","[42, 6]",2,"pragma solidity ^0.4.25; contract owned { address public owner; mapping (address => bool) public owners; constructor() public { owner = msg.sender; owners[msg.sender] = true; } modifier zeus { require(msg.sender == owner); _; } modifier athena { require(owners[msg.sender] == true); _; } function addOwner(address _newOwner) zeus public { owners[_newOwner] = true; } function removeOwner(address _oldOwner) zeus public { owners[_oldOwner] = false; } function transferOwnership(address newOwner) public zeus { owner = newOwner; owners[newOwner] = true; owners[owner] = false; } } contract cgkgame is owned { mapping (string => string) cards; function saveCard(string _gameid, string _cards) athena public { cards[_gameid] = _cards; } function getCard(string _gameid) view public returns (string) { return cards[_gameid]; } }","{'other', 'arithmetic'}",47eec45e73fea3e373b3fbedef31c954,"{'access_control': 0.0, 'arithmetic': np.float64(0.220970829953588), 'denial_service': 0.0, 'front_running': 0.0, 'reentrancy': 0.0, 'time_manipulation': 0.0, 'unchecked_low_calls': 0.0, 'other': np.float64(0.1111111111111111), 'clean': 0.7777777777777778}","{'other', 'arithmetic'}",235
